epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_weighted_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_gate_global_mean
1,9.976041666666671e-05,1.322347865316081,0.593103448275862,1.9435281192555147,0.14705882352941177,0.1160809047103506,0.14705882352941177,0.1383275808791039,0.14373194237688303,0.12797964647213717,0.49877333150010866,0.12396329641342163
2,0.00019956041666666636,0.7561112435971966,0.8627257799671593,1.9318201378280042,0.17892156862745098,0.14714916181689133,0.17892156862745098,0.17192563567848382,0.18347529290070824,0.15906750947832232,0.5492246042719386,0.12736114859580994
3,0.00029936041666666583,0.6873567190467822,0.9014778325123153,1.9162705341974895,0.2193627450980392,0.1826131400270961,0.2193627450980392,0.21175151013424412,0.2156222738596998,0.1978905776184864,0.6082378329290582,0.13205119967460632
4,0.00039916041666666544,0.70178554394758,0.8880131362889984,1.8957926455666037,0.2818627450980392,0.23394415837211957,0.2818627450980392,0.2717116799147662,0.2697728825041957,0.25413261097706336,0.6741962920523071,0.1369255632162094
5,0.0004989604166666647,0.6955144989079443,0.8939244663382594,1.8699783647761625,0.36887254901960786,0.3275300669042819,0.36887254901960786,0.3600343593121332,0.3850802680480879,0.34841723736776153,0.742237212798,0.1440863460302353
6,0.000499866414575353,0.6958243319945187,0.8931034482758621,1.837908574179107,0.45955882352941174,0.41895211796029697,0.45955882352941174,0.4574288880940214,0.4806886757962093,0.4337719804564442,0.8072028074074838,0.15351322293281555
7,0.0004994601654405588,0.66475187312989,0.9108374384236453,1.7991309049082738,0.5625,0.5258866172307659,0.5625,0.5649632683876771,0.5966537102652544,0.5405634395518442,0.8611735234559496,0.16622468829154968
8,0.0004987816820200516,0.6317669441351554,0.9239737274220032,1.7524330312130498,0.633578431372549,0.6029909580612393,0.633578431372549,0.6414319601694962,0.6533836243774696,0.609277550004624,0.9019697466788275,0.17993104457855225
9,0.0004978317062254908,0.6449215416054812,0.9167487684729064,1.700689575251411,0.6948529411764706,0.6657145925762934,0.6948529411764706,0.701399310129207,0.7087722973920881,0.6712738996652324,0.9309106860532259,0.19387660920619965
10,0.0004966112768414596,0.6332095622233374,0.9226600985221675,1.6431453929227942,0.741421568627451,0.711576005291397,0.741421568627451,0.7493461972532949,0.7479584534690539,0.7165043812636763,0.9508996579261303,0.20999698340892792
11,0.0004951217283895721,0.6221610129564658,0.9287356321839081,1.5801056483212639,0.7769607843137255,0.748052810547209,0.7769607843137255,0.7851562179379168,0.7804370803099853,0.7537339603841671,0.9642607905681402,0.22741122543811798
12,0.00049336468966919,0.6331064416857188,0.9200328407224959,1.5137047861136643,0.8088235294117647,0.7812923415115851,0.8088235294117647,0.8143729246608957,0.8073310944235667,0.7886459397852367,0.9732577287458026,0.24754901230335236
13,0.000491342081976358,0.6006046372681416,0.9380952380952381,1.4433234743043488,0.8272058823529411,0.8000951143076269,0.8272058823529411,0.8312961067988144,0.8269475561152797,0.8052552097749003,0.9790385262464268,0.26681315898895264
14,0.0004890561170028919,0.5976709863626702,0.9397372742200328,1.371996708944732,0.8468137254901961,0.8222961948282437,0.8468137254901961,0.8497171338002317,0.8476610751742323,0.8272216518634188,0.9831338475155854,0.28385722637176514
15,0.00048650929441792904,0.5832611522455325,0.9469622331691298,1.302353206802817,0.8590686274509803,0.8358279232268769,0.8590686274509803,0.8617251406529391,0.8623993333406312,0.8403977705302129,0.9858091771883226,0.29880860447883606
16,0.0004837349366791869,0.5951957933616951,0.9402298850574713,1.2355065415887272,0.8700980392156863,0.8474723621281456,0.8700980392156863,0.8722734621302876,0.8685864342817401,0.8532724310145504,0.9876896731419977,0.31347259879112244
17,0.00048067767535311576,0.5858278180969564,0.9446633825944171,1.1715949575106304,0.8762254901960784,0.8541103211791539,0.8762254901960784,0.8783021196679167,0.875910126231278,0.859958750115522,0.9892317782453921,0.32867559790611267
18,0.0004773687181184808,0.5836107384395129,0.9471264367816092,1.111705105678708,0.8811274509803921,0.8617720907894709,0.8811274509803921,0.8833145680397124,0.8799016107459644,0.8677866659300485,0.9903860915799948,0.34147441387176514
19,0.0004738116832714358,0.5601099294492569,0.9568144499178982,1.055243995844149,0.8860294117647058,0.8667472287215335,0.8860294117647058,0.8873756819853389,0.8827395810037285,0.8730904659706906,0.9913326450762104,0.3522063195705414
20,0.00047001046037736317,0.5649123390319899,0.9530377668308703,1.0021326401654411,0.8909313725490197,0.8721502926395763,0.8909313725490197,0.8917415416035652,0.8861610004937482,0.8783399605761886,0.9919725717262285,0.3580872416496277
21,0.00046596920601768766,0.5503759547211658,0.958456486042693,0.9537730485785241,0.8946078431372549,0.876457840311262,0.8946078431372549,0.8952845384076773,0.8890136601360642,0.8828172544094857,0.9926055714277368,0.36141297221183777
22,0.00046169233924471905,0.5568443384859558,0.9569786535303777,0.910421632084192,0.8995098039215687,0.8816394478527235,0.8995098039215687,0.8999690404313161,0.8926208473741859,0.8877439559178627,0.9930635489545043,0.3684021830558777
23,0.00045718453674948114,0.5441640384189406,0.9602627257799672,0.8685586966720282,0.9019607843137255,0.8845207931172328,0.9019607843137255,0.9023246865119138,0.8946574439559044,0.8902373270859327,0.9935445376292341,0.36693355441093445
24,0.00045245072774781917,0.5422378975573823,0.9642036124794745,0.8322586358762255,0.9068627450980392,0.8906451851069557,0.9068627450980392,0.9075420559109927,0.8991239282372286,0.8972204966938977,0.9938774100582076,0.362143874168396
25,0.00044749608859037595,0.547949432993953,0.9586206896551724,0.7994633094937194,0.9080882352941176,0.8929008786379781,0.9080882352941176,0.9089977613085405,0.8997317066533481,0.8998906367134355,0.9941846665123423,0.35721269249916077
26,0.00044232603710232625,0.5457613773925355,0.9614121510673235,0.7675939833416658,0.9093137254901961,0.8935692831481413,0.9093137254901961,0.9101469693016512,0.9016100214819606,0.8998781321068375,0.9944554093995132,0.35278627276420593
27,0.0004369462266590666,0.525091637570674,0.9689655172413794,0.7405646817356932,0.9105392156862745,0.8949467380176532,0.9105392156862745,0.9113952087910282,0.9035228136197014,0.9007545562961451,0.9944664420089776,0.34809786081314087
28,0.000431362540004331,0.5357866988784965,0.9655172413793104,0.7135347840832729,0.9117647058823529,0.8959695520200937,0.9117647058823529,0.9124589338284576,0.9043838116920939,0.901526757068346,0.9946588521988635,0.3398793637752533
29,0.0004256423042287964,0.5300400682368693,0.9655172413793104,0.687904508674846,0.9142156862745098,0.8991066890336169,0.9142156862745098,0.9150054558362216,0.9064277613299712,0.9049090570323213,0.9949536353031193,0.3318548798561096
30,0.0004196713593991569,0.531227555004834,0.9666666666666667,0.665713441138174,0.9191176470588235,0.9057417887994754,0.9191176470588235,0.9197158926305218,0.9110763453072188,0.9106261993121156,0.9950429925692482,0.3268907964229584
31,0.0004135154281717634,0.512752726923656,0.9760262725779967,0.6429748546843436,0.9215686274509803,0.9086466872272657,0.9215686274509803,0.9223759714866128,0.9141507071655113,0.9131195704801857,0.9952014152383623,0.31934064626693726
32,0.00040718124196703224,0.5073693871498108,0.9758620689655172,0.6216849544469047,0.9240196078431373,0.9115036788026132,0.9240196078431373,0.9246976943350114,0.9163707679873216,0.9156129416482556,0.9952388051647338,0.31232190132141113
33,0.0004006757271245808,0.5091295343510231,0.9775041050903119,0.6033830818007974,0.928921568627451,0.9175088957021552,0.928921568627451,0.9294613629957142,0.9224514299343999,0.9208624362537535,0.9952765096251045,0.306119829416275
34,0.0003940059973293768,0.5135639057860194,0.9758620689655172,0.5849522597649518,0.9276960784313726,0.9163028517310569,0.9276960784313726,0.9282826008946798,0.9206392679778161,0.919986012064446,0.9953894395934223,0.299221009016037
35,0.00038717934583302696,0.49991999570959306,0.9799671592775041,0.5684356683609533,0.9264705882352942,0.9140705053436037,0.9264705882352942,0.92708812274719,0.9179818233351743,0.9171030377575128,0.9954377357326658,0.29559630155563354
36,0.000380203237478715,0.5118601168317748,0.9761904761904762,0.5519331389782476,0.9264705882352942,0.9143322979872252,0.9264705882352942,0.9273055427374445,0.9168631406726412,0.9167859800530106,0.9954511796524426,0.2889231741428375
37,0.0003730853005385033,0.49679183433404306,0.9819376026272578,0.5372218705859839,0.9264705882352942,0.9149336056683265,0.9264705882352942,0.9273720258293658,0.9167506596234467,0.9176307262595722,0.9955281833803891,0.2833891212940216
38,0.0003658333183719321,0.501360139979909,0.9802955665024631,0.5231251436121324,0.9276960784313726,0.9160475516411506,0.9276960784313726,0.928484456622518,0.9178974680770112,0.918402927031773,0.9955523190165864,0.2777806222438812
39,0.00035845522091502763,0.5003161228055437,0.9802955665024631,0.5088415712702508,0.928921568627451,0.9172230429809745,0.928921568627451,0.9295988819578799,0.9190997363355672,0.9192793512210805,0.9956051624550721,0.269478440284729
40,0.00035095907600903535,0.5000002677217493,0.9821018062397373,0.49734467209554184,0.9301470588235294,0.9185143982211369,0.9301470588235294,0.9308692699650103,0.9199415403920156,0.9209404807891869,0.9955556221838311,0.2630465030670166
41,0.00034335308057835266,0.5003706930306158,0.9819376026272578,0.4865055452374851,0.9301470588235294,0.918638062875929,0.9301470588235294,0.9309897312522171,0.9192850567697113,0.9217251861679856,0.9954748855547065,0.25696104764938354
42,0.00033564555166731277,0.49989423373062625,0.9814449917898194,0.47609815410539214,0.9313725490196079,0.9197664829900944,0.9313725490196079,0.9321096660896461,0.9204710070544841,0.9224973869401863,0.9954369874738388,0.25116777420043945
43,0.00032784491734561867,0.485481177067326,0.9862068965517241,0.46513426479171305,0.9313725490196079,0.9207322457619517,0.9313725490196079,0.9321145509298608,0.9211862354267684,0.9234463565638548,0.99543124066252,0.24470610916614532
44,0.0003199597074923737,0.4860681136449178,0.9858784893267651,0.45782066852438685,0.9301470588235294,0.9195930580838401,0.9301470588235294,0.9309854672587041,0.919974964776902,0.922674155791654,0.9951201896311412,0.2418595552444458
45,0.00031199854446878323,0.4829610557391726,0.986863711001642,0.4494127765590069,0.9338235294117647,0.9237482660612996,0.9338235294117647,0.934615992173594,0.9238062185787391,0.9268286565278302,0.9951231139163446,0.2367752343416214
46,0.00030397013368972864,0.4764357631625409,0.989983579638752,0.4424188651290594,0.9338235294117647,0.9237482660612996,0.9338235294117647,0.934615992173594,0.9238062185787391,0.9268286565278302,0.9949089527590641,0.23278874158859253
47,0.0002958832541045248,0.4788025552220337,0.9888341543513958,0.4358239273230235,0.9325980392156863,0.9228558045113038,0.9325980392156863,0.9334349966107686,0.9229972026627047,0.9258568392294823,0.9947805030098917,0.22814679145812988
48,0.00028774674859726785,0.4756882904981353,0.9894909688013136,0.42847876455269607,0.9338235294117647,0.9240272072623623,0.9338235294117647,0.934588842649711,0.9245200327999926,0.92673326341879,0.994748474780778,0.2225884199142456
49,0.0002795695143172713,0.47644495704686896,0.9896551724137931,0.42310333193517197,0.9325980392156863,0.922534485061538,0.9325980392156863,0.9333227042773277,0.9235613481678386,0.9248535641706698,0.9946377907619206,0.21857520937919617
50,0.00027136049295016284,0.4743584191368523,0.9896551724137931,0.4149431714824602,0.9350490196078431,0.9253086278173718,0.9350490196078431,0.9355915968616714,0.9261010853450831,0.9272868945109769,0.9947513758769556,0.21260972321033478
51,0.00026312866094028433,0.4741172298617747,0.9904761904761905,0.4087959738338695,0.9350490196078431,0.9253086278173718,0.9350490196078431,0.9355915968616714,0.9261010853450831,0.9272868945109769,0.9947728072222398,0.2078743427991867
52,0.0002548830196750796,0.473410142975292,0.9916256157635468,0.4030429615693934,0.9338235294117647,0.9241372250663132,0.9338235294117647,0.9344377508227287,0.924578255207795,0.9264104703216691,0.9947475286966301,0.20324774086475372
53,0.0002466325856422108,0.46310554521620173,0.9957307060755337,0.39572831637719097,0.9350490196078431,0.9250269581248636,0.9350490196078431,0.935692980031328,0.9255505426911067,0.9271826710938701,0.994883664059688,0.19757592678070068
54,0.00023838638057016167,0.4626660709995746,0.9954022988505747,0.39015990612553614,0.9387254901960784,0.9287682865471814,0.9387254901960784,0.9391925193506077,0.9289550183913191,0.9306067718863918,0.9948689639628846,0.1933312863111496
55,0.00023015342156310875,0.4654534101975571,0.9922824302134647,0.38443666345932903,0.9411764705882353,0.9306046514892012,0.9411764705882353,0.9417166816457805,0.9297839744962059,0.933040102226699,0.9948540017858772,0.18822398781776428
56,0.00022194271124085125,0.4640189625065902,0.9944170771756978,0.3796578201593137,0.9424019607843137,0.9324068969173344,0.9424019607843137,0.9429536877455419,0.9314632967243338,0.9347612726225681,0.9947626627600977,0.1850433349609375
57,0.00021376322789457773,0.4656396142857024,0.993103448275862,0.3752038998931062,0.9436274509803921,0.933288731132502,0.9436274509803921,0.9441867426959171,0.9323506081706514,0.9356376968118758,0.9947325842948824,0.18138256669044495
58,0.00020562391566923785,0.46027786764996786,0.9958949096880131,0.3700193517348346,0.946078431372549,0.9356201677072713,0.946078431372549,0.946481630840877,0.9352850745359474,0.937390545190491,0.9947499748204631,0.1765906810760498
59,0.0001975336747832496,0.45809651171828336,0.996551724137931,0.36578578633420605,0.9448529411764706,0.9345849820841863,0.9448529411764706,0.9451885299277926,0.934739589499615,0.9355108459423708,0.9947037641011371,0.17304401099681854
60,0.00018950135179624192,0.4580008405965733,0.9954022988505747,0.3615860284543505,0.946078431372549,0.9353977713420479,0.946078431372549,0.9464005102005993,0.935570886782103,0.9362830467145714,0.9947073161086305,0.16912993788719177
61,0.000181535729935472,0.4594292647537144,0.9958949096880131,0.35752734015969667,0.946078431372549,0.9353886951946039,0.946078431372549,0.9463262601217223,0.9353889535436913,0.9362830467145714,0.9946942133669676,0.16587388515472412
62,0.00017364551949149463,0.45913920136312353,0.9962233169129721,0.354087082194347,0.9436274509803921,0.9328689325143983,0.9436274509803921,0.9439589200805816,0.9328502384958256,0.9336311466942505,0.9945779164678453,0.16393344104290009
63,0.00016583934829358712,0.4562522900319843,0.9978653530377668,0.35114048976524204,0.9436274509803921,0.9328689325143983,0.9436274509803921,0.9439589200805816,0.9328502384958256,0.9336311466942505,0.9945600753566713,0.1624322086572647
64,0.00015812575227534535,0.4567672618210609,0.9962233169129721,0.34818312759492914,0.9448529411764706,0.9345759059367422,0.9448529411764706,0.9451142798489154,0.9345576562612034,0.9355108459423708,0.994492492882013,0.15977245569229126
65,0.0001505131661407652,0.4540985272729338,0.9985221674876847,0.3456331135011187,0.9424019607843137,0.9315854100701496,0.9424019607843137,0.9427160380813382,0.9313206268678578,0.9329132513571938,0.9942518106782025,0.15826721489429474
66,0.0001430099141410185,0.4516684996377071,0.9988505747126437,0.3430829515644148,0.9424019607843137,0.9315854100701496,0.9424019607843137,0.9427160380813382,0.9313206268678578,0.9329132513571938,0.9941401548495528,0.15586867928504944
67,0.0001356242009720051,0.4541031805556787,0.9977011494252873,0.34100790584788604,0.9424019607843137,0.9315854100701496,0.9424019607843137,0.9427160380813382,0.9313206268678578,0.9329132513571938,0.9938892208786692,0.15382520854473114
68,0.00012836410280263924,0.45568468102876386,0.9975369458128078,0.33886973121586966,0.9424019607843137,0.9315854100701496,0.9424019607843137,0.9427160380813382,0.9313206268678578,0.9329132513571938,0.9936861831102453,0.1519925594329834
69,0.00012123755844367754,0.4526078481588066,0.9977011494252873,0.3364631808271595,0.9411764705882353,0.9304248719991705,0.9411764705882353,0.9415715159777255,0.9298476483636059,0.9320368271678863,0.9936544081225017,0.15009522438049316
70,0.00011425236066674558,0.45202498542655667,0.9988505747126437,0.33482375857876795,0.9411764705882353,0.9304248719991705,0.9411764705882353,0.9415715159777255,0.9298476483636059,0.9320368271678863,0.9935226223029537,0.14885661005973816
