epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_weighted_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_gate_global_mean
1,0.00010080000000000005,1.2978942650292307,0.5935960591133005,1.934802487784741,0.1715686274509804,0.09005483594646845,0.1715686274509804,0.1135768473146225,0.15743457182306103,0.13349896507324413,0.541645471297717,0.11971163004636765
2,0.00019956041666666636,0.7494508518569771,0.8658456486042693,1.9225810953215057,0.19975490196078433,0.11561361586755071,0.19975490196078433,0.13810535815890412,0.236657672820126,0.16004418349056682,0.5921309634795003,0.11973429471254349
3,0.00029936041666666583,0.6779849949728679,0.8960591133004926,1.906088436351103,0.23897058823529413,0.15682300818629505,0.23897058823529413,0.18744492674377378,0.3817466291368939,0.191350277365241,0.6505554254290493,0.1197674348950386
4,0.00039916041666666544,0.6775555599694965,0.9001642036124795,1.8848194772121953,0.27205882352941174,0.18593478309791253,0.27205882352941174,0.22029303258581862,0.4804674344520668,0.219355683309913,0.7135155445633902,0.11981642246246338
5,0.0004989604166666647,0.7003292442346832,0.8908045977011494,1.8575355702755498,0.32598039215686275,0.24236305784736537,0.32598039215686275,0.27350572866438155,0.5574461167401662,0.2726918275994084,0.7779192234340425,0.11990423500537872
6,0.000499866414575353,0.6849956411642003,0.9,1.8232792873008579,0.3713235294117647,0.2930896484216748,0.3713235294117647,0.32247321848721233,0.6534578514860205,0.3178074584644954,0.8363865970638719,0.11997484415769577
7,0.0004994601654405588,0.6785669145129976,0.8981937602627258,1.781011840876411,0.43014705882352944,0.3608178688165828,0.43014705882352944,0.387816533432253,0.6660835466484997,0.37807734194283155,0.8853652741964576,0.12005428224802017
8,0.0004987816820200516,0.6554145211656692,0.9114942528735632,1.7328778435202206,0.5012254901960784,0.4547034408569571,0.5012254901960784,0.4796177824724069,0.712638001805864,0.45121757953350744,0.9215041730160326,0.12014957517385483
9,0.0004978317062254908,0.6308970883757806,0.922495894909688,1.67608642578125,0.5772058823529411,0.5474426930481281,0.5772058823529411,0.5729373602052084,0.7383462730499634,0.5289279446705338,0.9458582221222036,0.12026827782392502
10,0.0004966112768414596,0.651354225809351,0.9169129720853859,1.613724051737318,0.6654411764705882,0.6330625162673245,0.6654411764705882,0.6612607146410914,0.7744909984947935,0.618882523176124,0.9613198960407535,0.12043193727731705
11,0.0004951217283895721,0.6063727017498173,0.9359605911330049,1.5458631305133594,0.7254901960784313,0.6877020524161475,0.7254901960784313,0.7193668364518501,0.7894611280083179,0.6769702911141761,0.9705307650952129,0.12061422318220139
12,0.0004933646896691899,0.6363224425926585,0.925615763546798,1.4752245136335784,0.7757352941176471,0.7426902518827952,0.7757352941176471,0.770136110677489,0.8171246628357155,0.7311729567668834,0.9767782002813864,0.12085379660129547
13,0.0004913645122598198,0.5948057439233282,0.9395730706075534,1.4019667681525736,0.8112745098039216,0.7795769386428939,0.8112745098039216,0.8045343268060651,0.8439606988922144,0.769337777909814,0.9811137103921496,0.12115134298801422
14,0.0004890812782055213,0.5824029620057843,0.941871921182266,1.3284636876162361,0.8419117647058824,0.813966665824705,0.8419117647058824,0.8355354859948243,0.8629030137505015,0.8053799696899154,0.984285994669395,0.12147873640060425
15,0.00048653715902632,0.5980322098692845,0.9384236453201971,1.2576682894837623,0.8590686274509803,0.8337077994291432,0.8590686274509803,0.8532614268871656,0.8761579502620133,0.8243187057635816,0.9866765071704842,0.12186439335346222
16,0.000483734936679187,0.5778561657676947,0.9490968801313628,1.1889540751775105,0.8762254901960784,0.8543111636737456,0.8762254901960784,0.8718834531409216,0.888670540505983,0.8446903738874586,0.9885399183192433,0.1223359927535057
17,0.0004806776753531159,0.5712630250771057,0.9477832512315271,1.1242197097516526,0.8860294117647058,0.864625685768431,0.8860294117647058,0.8822597021065531,0.8909017096159367,0.8567998615299477,0.990088429978138,0.12286421656608582
18,0.00047736871811848095,0.5831220798891753,0.9431855500821018,1.0650150074678308,0.8933823529411765,0.8744230971330161,0.8933823529411765,0.8905466964956649,0.8974122237209977,0.8665360596598928,0.991157139382531,0.12336236983537674
19,0.00047381168327143594,0.5691244883098822,0.9513957307060755,1.0095561883028816,0.8995098039215687,0.8812175884889933,0.8995098039215687,0.8965232987457717,0.9047799935945608,0.8747670165968119,0.9921281894399974,0.12383808940649033
20,0.0004700104603773633,0.5406501623601553,0.9623973727422003,0.9585661023270851,0.9031862745098039,0.8863684068898504,0.9031862745098039,0.9005970452229628,0.9073347882043533,0.8800890566366704,0.9928170045440394,0.12429465353488922
21,0.00046596920601768777,0.5532166672359742,0.9566502463054187,0.9116689656295028,0.9080882352941176,0.8913809202866679,0.9080882352941176,0.9055271562946501,0.9120436965955155,0.8852785104144054,0.9933194487131727,0.12477567791938782
22,0.00046169233924471916,0.5613546636793609,0.9540229885057471,0.8681491029028799,0.9093137254901961,0.8921730234615947,0.9093137254901961,0.9067123735009267,0.9127933718681346,0.8860507111866063,0.9937279927563749,0.12524570524692535
23,0.00045718453674948125,0.5492701553456694,0.958456486042693,0.8299395979619494,0.9129901960784313,0.8964367308972836,0.9129901960784313,0.9109168730851072,0.9136977914260853,0.891154181546451,0.9940266141412295,0.12563712894916534
24,0.0004524507277478193,0.5407627047380594,0.9623973727422003,0.7945496813923705,0.9166666666666666,0.9015540371511769,0.9166666666666666,0.9150206986525485,0.9186913718728302,0.895472946527497,0.994301353791708,0.1260491907596588
25,0.00044749608859037606,0.5650749220245186,0.952216748768473,0.762732114277634,0.9142156862745098,0.8974702387463439,0.9142156862745098,0.912096560787331,0.9158345459601981,0.8921891345880096,0.9944669942865749,0.1264869123697281
26,0.0004423260371023264,0.5315777100365737,0.9660098522167487,0.7323467778224572,0.9166666666666666,0.9008003001039994,0.9166666666666666,0.9146356983740053,0.9179193852008479,0.8957900042319992,0.9946344265124901,0.1268954575061798
27,0.0004369462266590668,0.5406228806976419,0.9637110016420362,0.7049844767533097,0.9203431372549019,0.904904220064397,0.9203431372549019,0.9185241069193243,0.9201881678388196,0.9007733929363181,0.9947869125911355,0.1272297352552414
28,0.00043136254000433115,0.5253774252626892,0.9702791461412151,0.6790807387408089,0.9215686274509803,0.9064086507724689,0.9215686274509803,0.9202005597372381,0.9199117103802852,0.9023360344799363,0.9948830192759045,0.1276589184999466
29,0.000425581082817498,0.5252952986750109,0.9676518883415435,0.6549670649509803,0.9215686274509803,0.9064086507724689,0.9215686274509803,0.9202005597372381,0.9199117103802852,0.9023360344799363,0.9949742561587589,0.12824085354804993
30,0.0004196081770371186,0.5150358128821713,0.9752052545155994,0.6318230710777581,0.9227941176470589,0.9077409199152688,0.9227941176470589,0.9214859654043925,0.9206661795577834,0.9039971640480425,0.9950761998157708,0.12872059643268585
31,0.0004134503539479704,0.5251926842581462,0.9694581280788177,0.6107656429795658,0.9227941176470589,0.9078502577487064,0.9227941176470589,0.9215207931711602,0.9195664177857525,0.904886092843948,0.9951513590392193,0.1291525661945343
32,0.00040711434703919293,0.5135270824181818,0.9755336617405583,0.5909070793320151,0.928921568627451,0.915038600448639,0.928921568627451,0.9278361050266823,0.9244504068137755,0.9134703511922566,0.9952037314190345,0.1295827180147171
33,0.0004006070846413167,0.50665464321968,0.9779967159277504,0.5734417496943006,0.9313725490196079,0.9174504099946182,0.9313725490196079,0.9302151455408816,0.9264780596760689,0.9159036815325637,0.9952488543024625,0.1300312876701355
34,0.00039393568235023555,0.499623296393941,0.9796387520525451,0.5566101085905936,0.9325980392156863,0.9191321925153939,0.9325980392156863,0.9316957155660144,0.9264851845741059,0.9186281269872455,0.9952958828408681,0.13032831251621246
35,0.0003871074352464058,0.5045404690924928,0.9781609195402299,0.5396839204956504,0.9338235294117647,0.9204105780895714,0.9338235294117647,0.9329547944601133,0.9273167570026263,0.9202892565553518,0.9953666910926005,0.1306072324514389
36,0.0003802032374787149,0.5016876151604801,0.9796387520525451,0.5244254317938113,0.9325980392156863,0.9189133295006764,0.9325980392156863,0.9319568142039972,0.9249422761454508,0.9182510284549804,0.995360989282211,0.1307578682899475
37,0.00037308530053850315,0.5031776510435959,0.9773399014778326,0.5115488101454342,0.9338235294117647,0.9202614946076854,0.9338235294117647,0.9331836359559075,0.9260599552552476,0.9201307277031008,0.9953850716811484,0.13075405359268188
38,0.0003658333183719319,0.4957007176966111,0.9832512315270936,0.4971223730666965,0.9301470588235294,0.9161634579753019,0.9301470588235294,0.9293067366481319,0.923485127336127,0.9139254942599552,0.995439073979162,0.1310139149427414
39,0.0003584552209150274,0.5056750007744493,0.9783251231527094,0.48503681140787464,0.9325980392156863,0.9193248105466566,0.9325980392156863,0.9318576470246404,0.9257925880020534,0.9173077942239305,0.9955206048858071,0.1311085969209671
40,0.00035095907600903514,0.494746854925782,0.9817733990147783,0.4732980155477337,0.9350490196078431,0.9218647733365922,0.9350490196078431,0.9343582390322956,0.9274288907571171,0.9206300533601431,0.9955901930816241,0.1310659646987915
41,0.00034335308057835244,0.489499631343021,0.9842364532019704,0.46173185577579573,0.9350490196078431,0.9218647733365922,0.9350490196078431,0.9343582390322956,0.9274288907571171,0.9206300533601431,0.9955872482054404,0.13111548125743866
42,0.00033564555166731256,0.49440252778956845,0.9835796387520526,0.45196787516276044,0.9350490196078431,0.9225114660836911,0.9350490196078431,0.934518004005861,0.9270911094933376,0.9214747995667049,0.9956248430306116,0.13113529980182648
43,0.00032784491734561845,0.48707197885990927,0.9850574712643678,0.442924348747029,0.9338235294117647,0.9211444264074057,0.9338235294117647,0.9332934263613885,0.9251206120267051,0.9205983753773973,0.9956509104915883,0.1310833990573883
44,0.0003199597074923735,0.47687020946801784,0.9901477832512315,0.4342099352210176,0.9301470588235294,0.9176710634451719,0.9301470588235294,0.9297554009142273,0.9217257924100198,0.9168704346416211,0.9956534504668203,0.1311463713645935
45,0.000311998544468783,0.4810678609486284,0.9881773399014778,0.4254964192708333,0.9325980392156863,0.9199947115774437,0.9325980392156863,0.9323180975431625,0.9235402317563393,0.9193638058096913,0.9956843708581182,0.13105766475200653
46,0.00030397013368972843,0.47622226263306217,0.9898193760262726,0.4173489733069551,0.9338235294117647,0.9211861107965615,0.9338235294117647,0.9334747177556979,0.9253400630212659,0.9202402299989989,0.9956785285697392,0.13103118538856506
47,0.00029588325410452457,0.4720983552717419,0.9914614121510673,0.4105160277263791,0.9301470588235294,0.9173320360993014,0.9301470588235294,0.929788064985905,0.920487970894218,0.9168704346416213,0.9956774929183242,0.13084815442562103
48,0.00028774674859726764,0.4734368589711307,0.9904761904761905,0.4049996768727022,0.9313725490196079,0.918740176646616,0.9313725490196079,0.9311309572893914,0.9213753495375935,0.9185916050374905,0.9956664434141096,0.1304863542318344
49,0.00027956951431727114,0.47578496317362357,0.989983579638752,0.3991118792225333,0.9325980392156863,0.9192370910968839,0.9325980392156863,0.9323996823690154,0.9213020366282183,0.9193638058096913,0.9956532147000801,0.13020706176757812
50,0.00027136049295016274,0.4680840302668573,0.993431855500821,0.3919676238415288,0.9338235294117647,0.9204099106838307,0.9338235294117647,0.9335432570439649,0.9230006119643525,0.920240229998999,0.995592171867016,0.1301458775997162
51,0.0002631286609402842,0.4714666747988151,0.9914614121510673,0.3859967992586248,0.9338235294117647,0.920295183582146,0.9338235294117647,0.9334237140711319,0.9235099169932407,0.9193513012030934,0.9955804830710774,0.1298726350069046
52,0.0002548830196750795,0.46613093820111506,0.9926108374384236,0.3808385805756438,0.9350490196078431,0.9221476094564097,0.9350490196078431,0.9346972709288651,0.9251492608996985,0.9210724715989625,0.9955727423650717,0.12938638031482697
53,0.0002466325856422107,0.47425531054952463,0.9908045977011494,0.37630657121246935,0.9350490196078431,0.9211099062909105,0.9350490196078431,0.9346396021633774,0.92431730192856,0.9201235019752942,0.9955333051937737,0.1289350539445877
