epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.059375000000001e-05,1.754547990131848,0.3788177339901478,1.9470789292279411,0.13970588235294118,0.10739484262557286,0.13970588235294118,0.4823120974768024
2,4.039374999999998e-05,0.8505767773720627,0.8246305418719212,1.939746335440991,0.1556372549019608,0.12522757938911053,0.1556372549019608,0.515317917051916
3,6.0193749999999915e-05,0.6793304646543681,0.900328407224959,1.9307897254532458,0.1801470588235294,0.14483723371986754,0.1801470588235294,0.5533199500236706
4,7.999374999999994e-05,0.6135861291673971,0.9315270935960591,1.9200319776348038,0.2107843137254902,0.17602149005217216,0.2107843137254902,0.594301591582479
5,9.979374999999996e-05,0.5890724851384344,0.9408866995073891,1.9072385301776962,0.2512254901960784,0.21280647547332388,0.2512254901960784,0.6378380593271116
6,9.997349708008011e-05,0.5713928322878181,0.948440065681445,1.8919270856707704,0.2818627450980392,0.23998100332378342,0.2818627450980392,0.6830747355197494
7,9.989289855433936e-05,0.5414654651788263,0.964367816091954,1.873830755551656,0.33088235294117646,0.2944333977767696,0.33088235294117646,0.7278289515723195
8,9.975828961920868e-05,0.5298761783464397,0.9658456486042692,1.8528861251531863,0.39828431372549017,0.3644598638806201,0.39828431372549017,0.7705017827542159
9,9.95698174675823e-05,0.5130362601507278,0.9733990147783251,1.8287066267985923,0.4485294117647059,0.4119295439354976,0.4485294117647059,0.8096885744014368
10,9.932768819099092e-05,0.5053473135031307,0.9768472906403941,1.8010241938572304,0.5183823529411765,0.49047943065768645,0.5183823529411765,0.8434437668392164
11,9.903216655424362e-05,0.4914441247291753,0.984072249589491,1.7692248751135433,0.5821078431372549,0.5601158894303327,0.5821078431372549,0.873174545445725
12,9.868357570591128e-05,0.4828961818872023,0.9862068965517241,1.7336066727544748,0.6372549019607843,0.6159018906281462,0.6372549019607843,0.8979324869055214
13,9.828229682496872e-05,0.49185116617941893,0.9830870279146141,1.6933210760939355,0.678921568627451,0.6570036512039232,0.678921568627451,0.9178191497448086
14,9.782876870398065e-05,0.48814810878537557,0.9845648604269294,1.650201535692402,0.7144607843137255,0.6928422876673697,0.7144607843137255,0.9335145970575434
15,9.732348726928879e-05,0.4883875926335653,0.984072249589491,1.60305187515184,0.75,0.7281683784407866,0.75,0.946249135152988
16,9.676700503872344e-05,0.4758710821567498,0.9896551724137931,1.552813359335357,0.7806372549019608,0.7589056150358633,0.7806372549019608,0.9559704013528381
17,9.615993051743352e-05,0.469609699059394,0.9919540229885058,1.4999497334162395,0.7904411764705882,0.7719115874641787,0.7904411764705882,0.9634340126410242
18,9.550292753249507e-05,0.4809777253562789,0.9875205254515599,1.4433833103553921,0.8063725490196079,0.7880390265141443,0.8063725490196079,0.9696498601860034
19,9.47967145070262e-05,0.47483682892788415,0.9893267651888341,1.3848057143828447,0.8223039215686274,0.8048650816496636,0.8223039215686274,0.9744695086638052
20,9.404206367460172e-05,0.4692881281152735,0.9921182266009853,1.3238489510966283,0.8455882352941176,0.8276186033947065,0.8455882352941176,0.9780203851140589
21,9.323980023482732e-05,0.46883601119561347,0.9929392446633826,1.2639746595831478,0.8566176470588235,0.8388557288381621,0.8566176470588235,0.9808449939636547
22,9.239080145099555e-05,0.47653906513708955,0.9898193760262726,1.2028542312921262,0.8651960784313726,0.8491735052880569,0.8651960784313726,0.9831777002185128
23,9.150554937514767e-05,0.46807235011522014,0.9924466338259442,1.14348617254519,0.8725490196078431,0.8560201599137319,0.8725490196078431,0.9848485810696979
24,9.056637684776384e-05,0.46565628386483404,0.9942528735632183,1.0860574748001846,0.8799019607843137,0.8622516012792506,0.8799019607843137,0.9862374057597102
25,8.958339232554564e-05,0.46798479691123335,0.9939244663382595,1.0311452828201593,0.8848039215686274,0.8681226688489895,0.8848039215686274,0.9872851175620847
26,8.8557670687636e-05,0.469309093466729,0.9916256157635468,0.9794682533133263,0.8872549019607843,0.8706771864446698,0.8872549019607843,0.9882091754041787
27,8.749033354558646e-05,0.46810148481664987,0.993103448275862,0.9298658195663901,0.8921568627450981,0.8760315936470002,0.8921568627450981,0.9892269909350674
28,8.638254801689148e-05,0.45841121128431483,0.996551724137931,0.8828041214568942,0.8982843137254902,0.8835540502943939,0.8982843137254902,0.989880122224947
29,8.523552544876237e-05,0.45782672630742266,0.996551724137931,0.8374508128446692,0.9044117647058824,0.8909528250768003,0.9044117647058824,0.9904673720460543
30,8.406305527157647e-05,0.4682361067222257,0.9924466338259442,0.7961874580850788,0.9142156862745098,0.9010800080015181,0.9142156862745098,0.9909604176866521
31,8.284173825451836e-05,0.46237282412392755,0.9949096880131363,0.7580952375542884,0.9142156862745098,0.9010274775517714,0.9142156862745098,0.9914401983377054
32,8.158505602151566e-05,0.4623636026492064,0.9947454844006568,0.7228758557170045,0.9178921568627451,0.9050265322302428,0.9178921568627451,0.9918882063201544
33,8.029438273613959e-05,0.4576204094002008,0.9963875205254515,0.6905041851249396,0.9203431372549019,0.9079790607875041,0.9203431372549019,0.992259769091371
34,7.897112973067828e-05,0.46274309991224255,0.9939244663382595,0.660794127221201,0.928921568627451,0.918020783284782,0.928921568627451,0.9926386315394903
35,7.761674396286535e-05,0.4597317241878541,0.9960591133004926,0.6344152718198066,0.9325980392156863,0.9220545359832253,0.9325980392156863,0.9930202623101597
36,7.623270643365305e-05,0.45957602470966397,0.9955665024630542,0.6105945057728711,0.9313725490196079,0.9208308886295471,0.9313725490196079,0.9933200695178979
37,7.482053056775936e-05,0.4556581205628776,0.9977011494252873,0.5896319226891387,0.9362745098039216,0.925756157909235,0.9362745098039216,0.9935582656320612
38,7.338176055876021e-05,0.457046808113997,0.997208538587849,0.5705469163025126,0.9375,0.9268788678479447,0.9375,0.9937650248254549
39,7.19179696805367e-05,0.45800438986231734,0.9958949096880131,0.553553861730239,0.9375,0.9268788678479447,0.9375,0.9939487371730694
40,7.043075856692298e-05,0.45464532706146366,0.9978653530377668,0.5382246123809441,0.9387254901960784,0.9280076040878749,0.9387254901960784,0.9940574368387146
41,6.892175346143682e-05,0.45218856285749787,0.9985221674876847,0.5238548727596507,0.9399509803921569,0.9291425303008845,0.9399509803921569,0.9941604959254037
42,6.739260443900604e-05,0.4578296481975781,0.99688013136289,0.5104322240633123,0.9411764705882353,0.9303419844415151,0.9411764705882353,0.994266354484499
43,6.584498360163584e-05,0.4523799147120446,0.9986863711001642,0.49862177290168463,0.9411764705882353,0.9303419844415151,0.9411764705882353,0.994363439937808
44,6.428058324999001e-05,0.45505909620247453,0.9978653530377668,0.48747597430266587,0.9411764705882353,0.9303419844415151,0.9411764705882353,0.9944750355941173
45,6.270111403288485e-05,0.4543956937754683,0.9980295566502463,0.47727667175087274,0.9411764705882353,0.9303419844415151,0.9411764705882353,0.9945905692891868
