epoch,gate_global_mean,Brown Blight_mean,Brown Blight_std,Brown Blight_n,Gray Blight_mean,Gray Blight_std,Gray Blight_n,Green mirid bug_mean,Green mirid bug_std,Green mirid bug_n,Healthy leaf_mean,Healthy leaf_std,Healthy leaf_n,Helopeltis_mean,Helopeltis_std,Helopeltis_n,Red spider_mean,Red spider_std,Red spider_n,Tea algal leaf spot_mean,Tea algal leaf spot_std,Tea algal leaf spot_n
1,0.11369682848453522,0.11241573095321655,0.008614066056907177,83,0.11222118884325027,0.007183662615716457,163,0.10911832004785538,0.006518140900880098,185,0.12026707828044891,0.0046739354729652405,147,0.11459137499332428,0.006736286915838718,86,0.11537732928991318,0.006871693301945925,76,0.11400483548641205,0.007194309029728174,76
2,0.11550962924957275,0.11441076546907425,0.008669924922287464,83,0.11409267783164978,0.007222159765660763,163,0.11089658737182617,0.006592670455574989,185,0.12211847305297852,0.00465048011392355,147,0.11582698673009872,0.006803071592003107,86,0.1171240583062172,0.0070084999315440655,76,0.11622137576341629,0.007304029539227486,76
3,0.11838538944721222,0.1181236207485199,0.0088349599391222,83,0.11712271720170975,0.007139686495065689,163,0.11395197361707687,0.006665074732154608,185,0.12432819604873657,0.004787159617990255,147,0.11735286563634872,0.006807005498558283,86,0.11980157345533371,0.007238322403281927,76,0.12042878568172455,0.007587451487779617,76
4,0.1221088320016861,0.1235366240143776,0.008798234164714813,83,0.1208166554570198,0.007042031269520521,163,0.11863815784454346,0.006847552955150604,185,0.1259230077266693,0.005082087125629187,147,0.11937128007411957,0.006720209028571844,86,0.12286939471960068,0.007441140711307526,76,0.1267290562391281,0.007795481011271477,76
5,0.12720714509487152,0.13120058178901672,0.009491419419646263,83,0.12560997903347015,0.00773155502974987,163,0.12505410611629486,0.007851406000554562,185,0.1278989613056183,0.005880251061171293,147,0.12216044217348099,0.007033116649836302,86,0.12709446251392365,0.008187021128833294,76,0.13599757850170135,0.008799784816801548,76
6,0.13269169628620148,0.14048674702644348,0.011219593696296215,83,0.1304924190044403,0.00966144073754549,163,0.13271483778953552,0.010069584473967552,185,0.12883110344409943,0.0071457806043326855,147,0.12423848360776901,0.007788391783833504,86,0.13118302822113037,0.00949309766292572,76,0.14738063514232635,0.010948277078568935,76
7,0.13848277926445007,0.1519554853439331,0.014443567954003811,83,0.13554036617279053,0.013010318391025066,163,0.14170384407043457,0.013601013459265232,185,0.12773080170154572,0.008599961176514626,147,0.12552164494991302,0.009038201533257961,86,0.1345801055431366,0.011559511534869671,76,0.16160503029823303,0.014453980140388012,76
8,0.14601291716098785,0.16775108873844147,0.020430320873856544,83,0.14107395708560944,0.018193619325757027,163,0.15356379747390747,0.018847638741135597,185,0.12530101835727692,0.010119974613189697,147,0.12801769375801086,0.01124382484704256,86,0.13888950645923615,0.014599553309381008,76,0.1820325404405594,0.02016596496105194,76
9,0.1553366482257843,0.18886704742908478,0.029342137277126312,83,0.14774401485919952,0.024688897654414177,163,0.16684867441654205,0.025499090552330017,185,0.12181952595710754,0.011805648915469646,147,0.13040019571781158,0.014452307485044003,86,0.14513035118579865,0.0186116024851799,76,0.21023237705230713,0.028279677033424377,76
10,0.16665694117546082,0.21630345284938812,0.04158506914973259,83,0.1561923325061798,0.03250119462609291,163,0.18231992423534393,0.03324098140001297,185,0.11742541193962097,0.013223923742771149,147,0.13345621526241302,0.01830616407096386,86,0.15010632574558258,0.02350488118827343,76,0.2460985630750656,0.03829439729452133,76
11,0.17961786687374115,0.24973967671394348,0.05760960280895233,83,0.16376405954360962,0.04214096441864967,163,0.20021840929985046,0.04272899404168129,185,0.11132273077964783,0.014534159563481808,147,0.13710980117321014,0.022923752665519714,86,0.15527504682540894,0.029348250478506088,76,0.2914348542690277,0.05023133009672165,76
12,0.1929546445608139,0.2877601683139801,0.07702062278985977,83,0.16964516043663025,0.05251637473702431,163,0.21930591762065887,0.05339640751481056,185,0.10374772548675537,0.015378565527498722,147,0.1405128687620163,0.02803807146847248,86,0.15731088817119598,0.03523675724864006,76,0.3427959382534027,0.0636824294924736,76
13,0.20720501244068146,0.33189740777015686,0.09869851917028427,83,0.17607969045639038,0.06326618045568466,163,0.23881670832633972,0.06540527939796448,185,0.09554991126060486,0.01585342548787594,147,0.14286059141159058,0.03384775668382645,86,0.15681377053260803,0.04136157035827637,76,0.40000033378601074,0.07756064832210541,76
14,0.22055397927761078,0.3795158565044403,0.12095903605222702,83,0.18062174320220947,0.07411535829305649,163,0.25584253668785095,0.07771646231412888,185,0.08678950369358063,0.015713121742010117,147,0.14262354373931885,0.03985811024904251,86,0.1541338413953781,0.04743451997637749,76,0.46002840995788574,0.09079217165708542,76
15,0.23269467055797577,0.42437744140625,0.14163245260715485,83,0.18221615254878998,0.08344200998544693,163,0.27281561493873596,0.09048264473676682,185,0.07827987521886826,0.015150366351008415,147,0.1428322046995163,0.04599028825759888,86,0.14936025440692902,0.05274886265397072,76,0.5176488161087036,0.10048212110996246,76
16,0.2453097552061081,0.4707038700580597,0.1611526906490326,83,0.18281900882720947,0.09289387613534927,163,0.2902914583683014,0.10379844158887863,185,0.06987715512514114,0.014485797844827175,147,0.14350785315036774,0.05266762524843216,86,0.14524118602275848,0.05847889930009842,76,0.5782759785652161,0.10651564598083496,76
17,0.2584315240383148,0.5175288319587708,0.177512988448143,83,0.18331441283226013,0.10233153402805328,163,0.3098474442958832,0.11815404146909714,185,0.0623343326151371,0.013435170985758305,147,0.14359727501869202,0.059848181903362274,86,0.14283832907676697,0.06460706144571304,76,0.6362497210502625,0.10839702934026718,76
