epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_weighted_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_gate_global_mean
1,9.872083333333337e-05,1.3137736499407413,0.59376026272578,1.943380914482416,0.14705882352941177,0.11595432167011675,0.14705882352941177,0.13901278167192552,0.14788827636047255,0.12701172369460187,0.49796727318090245,0.1250094175338745
2,0.00019852083333333305,0.7394867411387965,0.868144499178982,1.9313761369854796,0.18382352941176472,0.14889147182421464,0.18382352941176472,0.17475925353098723,0.18843607694085848,0.16204689672194159,0.5488661845842526,0.1255072057247162
3,0.0002983208333333325,0.6653191200030848,0.9078817733990148,1.9156853170955883,0.22794117647058823,0.19116796949485226,0.22794117647058823,0.22178271454308832,0.23540996776223935,0.2036388131284128,0.607948338423352,0.12702029943466187
4,0.0003981208333333321,0.6725214746002297,0.9006568144499179,1.8954300202575385,0.28308823529411764,0.23774855511009108,0.28308823529411764,0.2746956282559814,0.2816550330178611,0.2548536012295678,0.6735399127032364,0.12986493110656738
5,0.0004979208333333314,0.7017473856216581,0.8911330049261084,1.8696456633362115,0.37254901960784315,0.3283936690771791,0.37254901960784315,0.36340025998886377,0.3814598556813898,0.3461003826903486,0.7417034968714054,0.13348859548568726
6,0.0004998692118539366,0.7234760814699633,0.8799671592775041,1.8378032586153816,0.4534313725490196,0.4141004239886473,0.4534313725490196,0.44967846995203026,0.4832569666874696,0.4275872823225984,0.8067805293550175,0.14022693037986755
7,0.0004994658013480313,0.6825927733592017,0.9001642036124795,1.7987060570249371,0.5625,0.5283869837591572,0.5625,0.5645250923148771,0.5906296338839203,0.5332154290269319,0.8618078516020109,0.14949177205562592
8,0.0004987901503936306,0.680848322732891,0.8970443349753695,1.7534107904808194,0.6580882352941176,0.6273772012548157,0.6580882352941176,0.6606792933821433,0.66699164224027,0.6326300850075742,0.9038724511820384,0.15880121290683746
9,0.0004978429978051345,0.6525430272561185,0.9137931034482759,1.7012341069240196,0.7120098039215687,0.6787170116627346,0.7120098039215687,0.7149851502554092,0.7264207712171007,0.6820173486585631,0.9331977106457339,0.1692904233932495
10,0.0004966253792799913,0.6327263658074127,0.9215106732348112,1.6417547464370728,0.7573529411764706,0.7255649266616117,0.7573529411764706,0.7610358544726704,0.7664776582890845,0.7274418032107806,0.9531123670900348,0.1805192530155182
11,0.0004951386262661824,0.614715207464785,0.9297208538587849,1.5783242594962026,0.7928921568627451,0.7633355701313415,0.7928921568627451,0.7961593856885946,0.7971704590646549,0.7644086300619134,0.9657902906539977,0.19476422667503357
12,0.0004933843645062988,0.6097265560442983,0.9326765188834154,1.5103448629379272,0.8149509803921569,0.7872988953250284,0.8149509803921569,0.8179871232128947,0.8164792203641842,0.7884899968467999,0.9743201624576845,0.21074384450912476
13,0.0004913645122598198,0.5832341096377726,0.9438423645320198,1.4390647738587623,0.8382352941176471,0.8145705404243501,0.8382352941176471,0.8398619887172164,0.8374459159565754,0.8183294867853851,0.9796851272792771,0.22757107019424438
14,0.0004890812782055211,0.5890745854142851,0.9410509031198686,1.3660009047564339,0.8590686274509803,0.8385057141118656,0.8590686274509803,0.8603008310846281,0.8565642463736846,0.8426079235150427,0.9833823790619908,0.2441064864397049
15,0.0004865371590263199,0.589509620611695,0.9436781609195403,1.2941816717970605,0.8676470588235294,0.8479925954478489,0.8676470588235294,0.8691424251412897,0.864386406626113,0.8529551530877669,0.9860287094667931,0.25793328881263733
16,0.0004837349366791869,0.5809587883048848,0.9454844006568145,1.2231798382366406,0.8774509803921569,0.8562778259645595,0.8774509803921569,0.8783615627698035,0.8737968861659654,0.8602301348954923,0.9878899552553129,0.2734715938568115
17,0.00048067767535311576,0.5813006328342387,0.9436781609195403,1.1545595643567104,0.8884803921568627,0.8685497539459238,0.8884803921568627,0.8894419525777988,0.8857288583816949,0.8713238428725709,0.98926921231537,0.2887537479400635
18,0.0004773687181184808,0.571576975033984,0.9486042692939245,1.0924892051547181,0.8970588235294118,0.8785137200010963,0.8970588235294118,0.8975231296973505,0.8940233018301473,0.8820380481317597,0.9903051410206226,0.30607080459594727
19,0.0004738116832714358,0.5595467375514934,0.9566502463054187,1.0347194309328116,0.9031862745098039,0.8846062658292758,0.9031862745098039,0.9030107030835026,0.8971584640520952,0.8890029777405081,0.991103772482249,0.31828731298446655
20,0.00047001046037736317,0.5626524815614196,0.9532019704433498,0.981622136106678,0.9031862745098039,0.884317205583951,0.9031862745098039,0.9029981536751766,0.8966541872130929,0.8891615065927593,0.9918733388325476,0.32402658462524414
21,0.00046596920601768766,0.5406827499126566,0.9648604269293924,0.9350971906792884,0.9019607843137255,0.8833069135143533,0.9019607843137255,0.9019427356004773,0.8958171151444938,0.8883893058205585,0.992342934139203,0.33164674043655396
22,0.00046169233924471905,0.5534534448277578,0.9587848932676519,0.8922442256235609,0.9068627450980392,0.8895278499319669,0.9068627450980392,0.9068866786331279,0.8990300225790709,0.8952581291656164,0.9927537540974258,0.33490389585494995
23,0.00045723266665309895,0.5541443912070765,0.9563218390804598,0.8543425903600805,0.9129901960784313,0.8977190736413654,0.9129901960784313,0.9131405507289071,0.9055447414666684,0.9031777637906518,0.9931230421556737,0.3365640342235565
24,0.00045250118563076674,0.5547968498787464,0.958128078817734,0.8189176683332405,0.9178921568627451,0.9035417531404418,0.9178921568627451,0.9178790886115488,0.9098864923027025,0.9081645061267917,0.9934787500552267,0.3355633616447449
25,0.000447548819277699,0.5351865524924643,0.9694581280788177,0.7865777109183517,0.9215686274509803,0.9069278467039446,0.9215686274509803,0.9215114010795739,0.9146310807988935,0.9106895552776078,0.9937381776256687,0.3336280286312103
26,0.00044238098293379244,0.5290302127355033,0.9692939244663382,0.7565029380368251,0.9215686274509803,0.9069278467039446,0.9215686274509803,0.9215114010795739,0.9146310807988935,0.9106895552776078,0.9940673336148854,0.33049291372299194
27,0.00043700332755221586,0.5310178468869433,0.9692939244663382,0.7291095198369494,0.9227941176470589,0.9085769335668691,0.9227941176470589,0.9225865410441279,0.9156412224404138,0.9125692545257281,0.994330827536011,0.3268730342388153
28,0.0004314217335201751,0.5291913041340306,0.9699507389162562,0.7054398468896454,0.9240196078431373,0.909656010183838,0.9240196078431373,0.923682692575662,0.9166445362873935,0.913341455297929,0.9943486127455543,0.326082706451416
29,0.0004256423042287964,0.5193991263609606,0.9729064039408867,0.6807747646874073,0.9264705882352942,0.9133705435661875,0.9264705882352942,0.9262469852908665,0.9191934552371446,0.9167837960896673,0.9945506899892732,0.3225197196006775
30,0.0004196713593991569,0.5213232886419312,0.9711001642036124,0.6595408110057607,0.9264705882352942,0.9133705435661875,0.9264705882352942,0.9262469852908665,0.9191934552371446,0.9167837960896673,0.9945937826062579,0.3230341374874115
31,0.0004135154281717634,0.5215203773994946,0.9711001642036124,0.639094332853953,0.9276960784313726,0.9151753623222127,0.9276960784313726,0.9275424668872153,0.9204474304130825,0.9184007430684297,0.9947141303917219,0.32082599401474
32,0.00040718124196703224,0.519118835411244,0.9715927750410509,0.6216296016001234,0.9276960784313726,0.9153261415102826,0.9276960784313726,0.9277096994468612,0.9206453865565328,0.9182422142161785,0.9947039971087452,0.3195061683654785
33,0.0004006757271245808,0.5090861733030216,0.9768472906403941,0.6037286496629902,0.928921568627451,0.9165405926747027,0.928921568627451,0.9288884343966168,0.9225921468909766,0.919118638405486,0.9947249491691111,0.3159286677837372
34,0.0003940059973293768,0.5077394145267154,0.9798029556650246,0.5860652549594056,0.9276960784313726,0.9152404008109506,0.9276960784313726,0.9276134650711478,0.9217489724400927,0.9174575088373798,0.9948221341623285,0.3113221526145935
35,0.00038717934583302696,0.5136258688270556,0.9729064039408867,0.571309406967724,0.9264705882352942,0.9139680269341807,0.9264705882352942,0.9265679332582408,0.9195679958540841,0.9162671218590177,0.9947258320606126,0.3088551163673401
36,0.000380203237478715,0.49418042040810795,0.9824302134646963,0.5550294763901654,0.9276960784313726,0.9157886972693927,0.9276960784313726,0.9278229623803972,0.9208723919129812,0.917988292254887,0.9948741783942762,0.30317801237106323
37,0.0003730853005385033,0.5130253267797148,0.9722495894909688,0.5402296471829507,0.9276960784313726,0.9157886972693927,0.9276960784313726,0.9278229623803972,0.9208723919129812,0.917988292254887,0.9948581601944584,0.299689918756485
38,0.0003658333183719321,0.5019183546353639,0.9793103448275862,0.5260662004059437,0.928921568627451,0.9163744193700972,0.928921568627451,0.9289793272271849,0.921655362317045,0.9176529945511682,0.9950166240798908,0.29528671503067017
39,0.00035845522091502763,0.5012549890085981,0.9816091954022989,0.5135575836780024,0.9313725490196079,0.9186065773831551,0.9313725490196079,0.931200639274553,0.9239556015054614,0.9191973960955699,0.9951262627163323,0.2909069359302521
40,0.00035095907600903535,0.4924383973840422,0.984072249589491,0.5018711458234226,0.9313725490196079,0.9187015748391218,0.9313725490196079,0.9312655502731019,0.9247201088203678,0.9193016195126767,0.995237174290166,0.2865311801433563
41,0.00034335308057835266,0.5017057516891968,0.9799671592775041,0.4897855876707563,0.9338235294117647,0.9219862216189801,0.9338235294117647,0.9335570499851161,0.9276751874617378,0.9217949906807467,0.9954301857769712,0.2821500301361084
42,0.00033564555166731277,0.49279540262394544,0.9809523809523809,0.4784388822667739,0.9313725490196079,0.9194627950507085,0.9313725490196079,0.9311867449970787,0.9247345226349625,0.9191430906604255,0.9955411705384049,0.2779556214809418
43,0.00032784491734561867,0.47991312653168866,0.9876847290640394,0.46814802639624653,0.9313725490196079,0.9194627950507085,0.9313725490196079,0.9311867449970787,0.9247345226349625,0.9191430906604255,0.9956297200093862,0.27473458647727966
44,0.0003200422516064718,0.4829843125319833,0.9875205254515599,0.45942702889442444,0.9313725490196079,0.9197217216317091,0.9313725490196079,0.9312689124087143,0.9243216324116382,0.9202505891363452,0.995570230875938,0.2722850739955902
45,0.0003120818350293209,0.4801498564789056,0.9875205254515599,0.45042748544730393,0.9325980392156863,0.9210130768718715,0.9325980392156863,0.9325393004158449,0.9251634364680864,0.9219117187044514,0.9955753916231503,0.26863914728164673
46,0.00030405407961970064,0.48149843153303673,0.9881773399014778,0.4410696590647978,0.9350490196078431,0.9238318341897956,0.9350490196078431,0.9347919760866049,0.9277117632374487,0.9244492724618654,0.9957846654223353,0.2645854949951172
47,0.0002959677636102892,0.47880615477491484,0.9881773399014778,0.4327136774857839,0.9338235294117647,0.921979229761748,0.9338235294117647,0.9335170163838246,0.9262562862359891,0.9227281020659961,0.9957939879602126,0.26171615719795227
48,0.00028783172926892086,0.4755380250843875,0.9893267651888341,0.4245559093998928,0.9325980392156863,0.920717605484389,0.9325980392156863,0.9322440810710549,0.9239407318760436,0.9218516778766885,0.9958282262139243,0.259041965007782
49,0.00027965487322969613,0.47878769694877965,0.9889983579638753,0.41730888158667323,0.9350490196078431,0.9238477985012558,0.9350490196078431,0.9347803346156132,0.9263114672429902,0.9252339778406641,0.9958464207034108,0.25715258717536926
50,0.0002714461367646421,0.4740505001227844,0.9891625615763546,0.4102273075019612,0.9350490196078431,0.9235347700523123,0.9350490196078431,0.934593928536631,0.9271791549189689,0.9243892316341025,0.9959415538286169,0.25521889328956604
51,0.00026321449600656406,0.47053897014783913,0.993431855500821,0.40275828043619794,0.9338235294117647,0.9220534287426785,0.9338235294117647,0.933300803391673,0.9261204618607861,0.9216206035900767,0.9960413200010824,0.2526722848415375
52,0.0002549689521337752,0.46722618627235024,0.993103448275862,0.3965838569052079,0.9350490196078431,0.9233267871548357,0.9350490196078431,0.9345615161040012,0.9269913877229685,0.9232817331581831,0.9960425926647273,0.25096768140792847
53,0.00024671852152744037,0.46728983528312595,0.9926108374384236,0.390676910386366,0.9387254901960784,0.9277451716132313,0.9387254901960784,0.9383097497653556,0.9302825391410482,0.9283251626902649,0.9960907908688237,0.24858437478542328
54,0.00023847222591229632,0.46433139235906806,0.993431855500821,0.385079177571278,0.9399509803921569,0.9296254182815813,0.9399509803921569,0.9396017230151641,0.9319087761138068,0.930046333086134,0.9961461329732596,0.24669183790683746
55,0.00023023908249152723,0.4634687441812556,0.9944170771756978,0.38005439849460826,0.9375,0.9262670807262599,0.9375,0.9370531504358274,0.9292709640450447,0.9264454634421445,0.9961747801446048,0.24517960846424103
56,0.00022202809408658597,0.46336945465632845,0.9945812807881773,0.37524070050202163,0.9387254901960784,0.9281473273946099,0.9387254901960784,0.9383451236856358,0.9308972010178035,0.9281666338380138,0.9961930603467515,0.24357900023460388
57,0.0002138482392927406,0.46213961487333177,0.9950738916256158,0.3707944078772676,0.9375,0.9273422332760889,0.9375,0.9371417852328481,0.9301550859899742,0.9273944330658129,0.996121234561463,0.24249465763568878
58,0.00020570846266111293,0.4614298905253606,0.9954022988505747,0.36624639174517465,0.9375,0.9270385691888284,0.9375,0.9372396236970858,0.9293272303522221,0.927290209648706,0.996143897007216,0.24075016379356384
59,0.00019761766491794265,0.45864759849993075,0.9962233169129721,0.3618919516310972,0.9387254901960784,0.9288244141561315,0.9387254901960784,0.9384039245826317,0.9307871952737614,0.9291699088968264,0.9961107175558557,0.23900361359119415
60,0.0001895846932317738,0.45954051141081187,0.9962233169129721,0.358397689520144,0.9375,0.9270385691888284,0.9375,0.9372396236970858,0.9293272303522221,0.927290209648706,0.995913866052133,0.23843824863433838
61,0.0001816183315392066,0.45864785146243464,0.9963875205254515,0.35477342792585786,0.9375,0.9270385691888284,0.9375,0.9372396236970858,0.9293272303522221,0.927290209648706,0.995938922478416,0.23688361048698425
