epoch,gate_global_mean,Brown Blight_mean,Brown Blight_std,Brown Blight_n,Gray Blight_mean,Gray Blight_std,Gray Blight_n,Green mirid bug_mean,Green mirid bug_std,Green mirid bug_n,Healthy leaf_mean,Healthy leaf_std,Healthy leaf_n,Helopeltis_mean,Helopeltis_std,Helopeltis_n,Red spider_mean,Red spider_std,Red spider_n,Tea algal leaf spot_mean,Tea algal leaf spot_std,Tea algal leaf spot_n
1,0.119346022605896,0.11937814950942993,0.00024395891523454338,83,0.11937877535820007,0.00025532522704452276,163,0.11939070373773575,0.00022248826280701905,185,0.1192307248711586,0.0002063774154521525,147,0.11944083124399185,0.00022898164752405137,86,0.11925787478685379,0.0002826206909958273,76,0.11933577805757523,0.00024654206936247647,76
2,0.11937391757965088,0.11940167844295502,0.00024965123157016933,83,0.11941472440958023,0.00026205318863503635,163,0.11941511929035187,0.0002266133378725499,185,0.11925854533910751,0.00021566380746662617,147,0.11947561055421829,0.00023523900017607957,86,0.11928277462720871,0.0002982530277222395,76,0.11935505270957947,0.0002588542993180454,76
3,0.11940518766641617,0.1194252073764801,0.00026038094074465334,83,0.1194499209523201,0.00027061381842941046,163,0.11944513767957687,0.00023126316955313087,185,0.11928677558898926,0.00022676435764878988,147,0.11951819062232971,0.00023993696959223598,86,0.11931650340557098,0.0003135678998660296,76,0.11937994509935379,0.00026820460334420204,76
4,0.11944998800754547,0.11947301030158997,0.0002648206427693367,83,0.11950084567070007,0.00027696508914232254,163,0.11950156092643738,0.000242759968386963,185,0.11931542307138443,0.00023338221944868565,147,0.11956219375133514,0.00024336366914212704,86,0.1193518415093422,0.00033407463342882693,76,0.11942170560359955,0.00027493986999616027,76
5,0.1195436343550682,0.11957596242427826,0.00027732460875995457,83,0.11960232257843018,0.0002811275189742446,163,0.11961901187896729,0.0002473012136761099,185,0.11937064677476883,0.00024342001415789127,147,0.11964096873998642,0.0002632339601404965,86,0.1194433942437172,0.000350821646861732,76,0.11952370405197144,0.00028978573391214013,76
6,0.11963803321123123,0.11970096826553345,0.0002911221527028829,83,0.11970192193984985,0.0002858695515897125,163,0.1197437196969986,0.0002591594820842147,185,0.11941134184598923,0.0002484689757693559,147,0.11970555782318115,0.0002725105732679367,86,0.11953333765268326,0.00037157058250159025,76,0.1196417585015297,0.00030490514473058283,76
7,0.1197488084435463,0.11987084150314331,0.0003098385059274733,83,0.11982361972332001,0.0002946638560388237,163,0.11988690495491028,0.0002816877095028758,185,0.11944580078125,0.00025170473963953555,147,0.11977368593215942,0.00029551947955042124,86,0.11962328106164932,0.0003974293649662286,76,0.11980237811803818,0.00034527445677667856,76
8,0.11988119781017303,0.12009292095899582,0.00035739564918912947,83,0.11997190117835999,0.00031488496460951865,163,0.1200597807765007,0.0003146410745102912,185,0.1194748654961586,0.00025573335005901754,147,0.11982833594083786,0.00032874030875973403,86,0.11973410844802856,0.0004289177304599434,76,0.12001358717679977,0.00040011422242969275,76
9,0.12004254013299942,0.12039589136838913,0.00042647775262594223,83,0.12014976143836975,0.0003583430079743266,163,0.12027159333229065,0.0003716170904226601,185,0.11948399990797043,0.00026353003340773284,147,0.11987730860710144,0.0003626200195867568,86,0.1198754534125328,0.0004721995792351663,76,0.12030350416898727,0.000495248066727072,76
10,0.1202351450920105,0.1207871064543724,0.0005382960080169141,83,0.120361328125,0.00042839464731514454,163,0.120520681142807,0.00045740563655272126,185,0.11948856711387634,0.0002707589592318982,147,0.11991278827190399,0.00042529162601567805,86,0.12002000957727432,0.0005223465268500149,76,0.12069059908390045,0.0006251168670132756,76
11,0.12047479301691055,0.12132244557142258,0.0007062689401209354,83,0.12063280493021011,0.0005386302364058793,163,0.12081430852413177,0.0005811671144329011,185,0.11946655809879303,0.00028764878516085446,147,0.11994330585002899,0.0005199470324441791,86,0.1202063336968422,0.0005963324219919741,76,0.12120377272367477,0.0008212049142457545,76
12,0.12076830118894577,0.12201589345932007,0.0009362511918880045,83,0.12094733864068985,0.0006989077082835138,163,0.1211666613817215,0.0007548830471932888,185,0.11942961066961288,0.0003096951695624739,147,0.11996956914663315,0.0006410526111721992,86,0.1204400286078453,0.0006970209651626647,76,0.12187355756759644,0.001086817355826497,76
13,0.12111132591962814,0.12283803522586823,0.0012405120069161057,83,0.12130681425333023,0.0009030320798046887,163,0.12159192562103271,0.0009698911453597248,185,0.11937770992517471,0.00033960683504119515,147,0.120005764067173,0.0007950491271913052,86,0.12069139629602432,0.0008367066038772464,76,0.12266058474779129,0.001424033078365028,76
14,0.12148524075746536,0.12380944937467575,0.0016225294675678015,83,0.12170635163784027,0.0011460963869467378,163,0.1220393031835556,0.0012110332027077675,185,0.11930587887763977,0.0003621198411565274,147,0.12002421170473099,0.0009654421592131257,86,0.120941162109375,0.0010149826994165778,76,0.12353676557540894,0.0018463291926309466,76
15,0.12191091477870941,0.1250227987766266,0.002141795353963971,83,0.12215081602334976,0.0014507450396195054,163,0.12254506349563599,0.001507456530816853,185,0.11918754130601883,0.0003870736400131136,147,0.12002208828926086,0.0011714714346453547,86,0.12118610739707947,0.001229843939654529,76,0.12458399683237076,0.0023940810933709145,76
16,0.1223631501197815,0.1263633668422699,0.002763050142675638,83,0.12258780002593994,0.001793630886822939,163,0.12313133478164673,0.0018684042152017355,185,0.11901979893445969,0.00041356057045049965,147,0.11999014765024185,0.0014090818585827947,86,0.12142381817102432,0.001484659151174128,76,0.12573403120040894,0.00303636328317225,76
17,0.1228577122092247,0.12792454659938812,0.003507536370307207,83,0.1230667233467102,0.00219636969268322,163,0.12377830594778061,0.0022886807564646006,185,0.11882008612155914,0.00044081220403313637,147,0.11994614452123642,0.001693754573352635,86,0.12166555225849152,0.0017886377172544599,76,0.12693144381046295,0.003790672868490219,76
18,0.1233765110373497,0.1296188235282898,0.004364206455647945,83,0.12352092564105988,0.002656726399436593,163,0.12449159473180771,0.002765985671430826,185,0.11860086023807526,0.0004632297495845705,147,0.11990711092948914,0.0020280613098293543,86,0.12188881635665894,0.002167708706110716,76,0.12818586826324463,0.004645165987312794,76
19,0.12387997657060623,0.13138075172901154,0.005314138252288103,83,0.12392458319664001,0.0031563988886773586,163,0.1251685917377472,0.0032813912257552147,185,0.11835671961307526,0.0004852982237935066,147,0.11983401328325272,0.002367249224334955,86,0.12206629663705826,0.002602405147626996,76,0.12953105568885803,0.0055793458595871925,76
20,0.12438329309225082,0.1333426982164383,0.006373066920787096,83,0.12424810975790024,0.003720904467627406,163,0.1259310394525528,0.0038752721156924963,185,0.11802496761083603,0.0005093042273074389,147,0.11973323673009872,0.002751874038949609,86,0.1220422014594078,0.003048405982553959,76,0.1310224086046219,0.006655118893831968,76
21,0.12486409395933151,0.1351289004087448,0.007445746101438999,83,0.12453530728816986,0.004302170593291521,163,0.12678518891334534,0.004481131210923195,185,0.11765959113836288,0.0005366603145375848,147,0.11967432498931885,0.0031556948088109493,86,0.12201650440692902,0.003556822193786502,76,0.13233786821365356,0.007763587404042482,76
22,0.12533128261566162,0.13709893822669983,0.00860939733684063,83,0.12478581815958023,0.004986713640391827,163,0.12759943306446075,0.005113319493830204,185,0.11722030490636826,0.0005779909552074969,147,0.11956077069044113,0.0035845134407281876,86,0.1219201311469078,0.004091889131814241,76,0.13375774025917053,0.008932633325457573,76
23,0.12585201859474182,0.13897705078125,0.009888158179819584,83,0.12493746727705002,0.005683067254722118,163,0.12873996794223785,0.005791007541120052,185,0.11677353829145432,0.0006274072802625597,147,0.11950328946113586,0.004052221775054932,86,0.12182135134935379,0.0046372320502996445,76,0.13522419333457947,0.010245615616440773,76
24,0.1262488216161728,0.1404610127210617,0.01118751522153616,83,0.12488429248332977,0.00631257938221097,163,0.12989865243434906,0.006475913338363171,185,0.11620844900608063,0.0006795796216465533,147,0.11938973516225815,0.00453353812918067,86,0.12160532176494598,0.00516849709674716,76,0.13659507036209106,0.01153235137462616,76
25,0.12673291563987732,0.14213396608829498,0.012534795328974724,83,0.12486033141613007,0.006993230897933245,163,0.13125230371952057,0.007186874281615019,185,0.11568985134363174,0.0007238696562126279,147,0.119313083589077,0.005066184792667627,86,0.12133146822452545,0.0056670354679226875,76,0.13808561861515045,0.012839976698160172,76
26,0.1270538717508316,0.14380323886871338,0.013907846063375473,83,0.12478282302618027,0.007774291560053825,163,0.1322549283504486,0.0078051346354186535,185,0.11506995558738708,0.0007574469200335443,147,0.11911720782518387,0.005567014683037996,86,0.1208214983344078,0.006075345911085606,76,0.13936494290828705,0.014313642866909504,76
27,0.1274196356534958,0.1455306112766266,0.015302118845283985,83,0.12458249181509018,0.008500899188220501,163,0.13354294002056122,0.008541131392121315,185,0.11443967372179031,0.0007878790493123233,147,0.1188865453004837,0.006093684583902359,86,0.12026575952768326,0.006422141566872597,76,0.14073581993579865,0.015755528584122658,76
28,0.1279909461736679,0.14791907370090485,0.016784412786364555,83,0.12460271269083023,0.009414995089173317,163,0.1351199597120285,0.009416531771421432,185,0.11373589932918549,0.0008181041921488941,147,0.11865163594484329,0.0066743395291268826,86,0.11977828294038773,0.00682441471144557,76,0.14249379932880402,0.017335759475827217,76
29,0.12831586599349976,0.14963026344776154,0.018008841201663017,83,0.1244705319404602,0.010281997732818127,163,0.13650232553482056,0.010175511240959167,185,0.112891785800457,0.0008501610718667507,147,0.11833155155181885,0.007105741184204817,86,0.11908280104398727,0.007095741108059883,76,0.1437225341796875,0.01871296390891075,76
30,0.12862636148929596,0.15099141001701355,0.019070642068982124,83,0.12435557693243027,0.01113487221300602,163,0.13809055089950562,0.010928035713732243,185,0.11202110350131989,0.0008847356075420976,147,0.11799657344818115,0.007506933528929949,86,0.11842025071382523,0.007337230257689953,76,0.14467580616474152,0.02008511684834957,76
31,0.1289232224225998,0.15251067280769348,0.020085696130990982,83,0.12413240224123001,0.011957099661231041,163,0.13965865969657898,0.011746653355658054,185,0.11111221462488174,0.0009119710884988308,147,0.11757074296474457,0.007942305877804756,86,0.1176934465765953,0.007556762546300888,76,0.14583225548267365,0.021503590047359467,76
32,0.1290910691022873,0.15377844870090485,0.020912088453769684,83,0.12366321682929993,0.012725493870675564,163,0.14113736152648926,0.012534559704363346,185,0.11010368168354034,0.000940829748287797,147,0.11717330664396286,0.008420427329838276,86,0.11677872389554977,0.007711847312748432,76,0.14697185158729553,0.022684823721647263,76
33,0.12945571541786194,0.15529035031795502,0.021746166050434113,83,0.12345802038908005,0.013571015559136868,163,0.14294268190860748,0.013341251760721207,185,0.10923922806978226,0.0009739327360875905,147,0.11679219454526901,0.008782196789979935,86,0.11592584103345871,0.007922832854092121,76,0.14823752641677856,0.023875083774328232,76
34,0.1296088993549347,0.15615220367908478,0.022490119561553,83,0.12311726808547974,0.014309007674455643,163,0.1445358693599701,0.014010022394359112,185,0.10818460583686829,0.001020106254145503,147,0.11632449179887772,0.009053953923285007,86,0.11494526267051697,0.008168710395693779,76,0.14934338629245758,0.02492992766201496,76
35,0.1297217756509781,0.15701477229595184,0.023363493382930756,83,0.12258293479681015,0.014964229427278042,163,0.14588260650634766,0.01460418663918972,185,0.10719974339008331,0.0010618706000968814,147,0.115916408598423,0.009272370487451553,86,0.11405864357948303,0.008448664098978043,76,0.15073435008525848,0.02608494833111763,76
