epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.0800000000000008e-05,1.6870822307511504,0.42495894909688015,1.955517341108883,0.15318627450980393,0.1110615262132818,0.15318627450980393,0.5552903426500443
2,4.039374999999998e-05,0.8405951740119257,0.8236453201970443,1.9465535458396463,0.17524509803921567,0.12863672006984644,0.17524509803921567,0.5912260284949588
3,5.998749999999991e-05,0.6742638223081191,0.8993431855500821,1.9357563093596815,0.19607843137254902,0.14312279388214436,0.19607843137254902,0.6314007175409022
4,7.978749999999994e-05,0.6145893813745533,0.9285714285714286,1.922650507852143,0.22916666666666666,0.16794967772670835,0.22916666666666666,0.6735540218804154
5,9.958749999999996e-05,0.5750246375260878,0.9489326765188835,1.9073019612069224,0.2647058823529412,0.20471916240532032,0.2647058823529412,0.715249042175684
6,9.997405205118188e-05,0.5587084992374302,0.9545155993431855,1.8894126742493873,0.29411764705882354,0.23426259544460004,0.29411764705882354,0.7551350285304695
7,9.989401670031086e-05,0.5454437143305448,0.9591133004926108,1.8686391793045343,0.33455882352941174,0.27597237410566394,0.33455882352941174,0.792408233942857
8,9.975996971737368e-05,0.5178501211265821,0.9729064039408867,1.8444848177479762,0.36519607843137253,0.3124471809445733,0.36519607843137253,0.8256194762847539
9,9.957205768077815e-05,0.5204122151647296,0.970935960591133,1.8175036837072933,0.4056372549019608,0.3566434932118011,0.4056372549019608,0.8541538417654263
10,9.933048606957738e-05,0.5094385915984857,0.9755336617405583,1.7859592788359697,0.44607843137254904,0.39971514581907386,0.44607843137254904,0.8784073161184166
11,9.903551903878152e-05,0.502989238334211,0.9758620689655172,1.7512625899969363,0.49754901960784315,0.4595520996609374,0.49754901960784315,0.8988658857920425
12,9.868747913050801e-05,0.4934325351307936,0.9832512315270936,1.7118099437040442,0.5612745098039216,0.534897900851343,0.5612745098039216,0.9162274148641733
13,9.828674692128678e-05,0.49024113592843116,0.9847290640394089,1.6683792390075385,0.6151960784313726,0.5937003607244681,0.6151960784313726,0.9306310345306282
14,9.783376060590508e-05,0.4890680031627661,0.9860426929392446,1.6213582333396463,0.6544117647058824,0.6375305653594519,0.6544117647058824,0.9427415644385778
15,9.732901551824811e-05,0.4872434802047529,0.9857142857142858,1.5707433363970589,0.6875,0.6751965847581609,0.6875,0.9523221597665478
16,9.677306358965857e-05,0.48137656274100243,0.9885057471264368,1.517471016622057,0.7071078431372549,0.6934549288852352,0.7071078431372549,0.9602562100703217
17,9.6166512745408e-05,0.48295376610090385,0.986863711001642,1.4605964235230988,0.7438725490196079,0.7311374602824415,0.7438725490196079,0.9664554057573992
18,9.551002623993923e-05,0.47857048095544963,0.9891625615763546,1.4010715858609069,0.7696078431372549,0.7581309915057801,0.7696078431372549,0.9715079165756706
19,9.480432193160766e-05,0.46628634168205196,0.9932676518883415,1.3396343179777557,0.7965686274509803,0.786201937255243,0.7965686274509803,0.975563096706174
20,9.405017149771339e-05,0.47315031863589985,0.9908045977011494,1.276021917661031,0.8198529411764706,0.8084981271468891,0.8198529411764706,0.9788399990314042
21,9.324839959068366e-05,0.469974904244365,0.9921182266009853,1.2119122673483456,0.8357843137254902,0.8263602747637809,0.8357843137254902,0.9814711591787184
22,9.23998829363272e-05,0.47013018815388236,0.9926108374384236,1.1487456688693924,0.8382352941176471,0.8287744750779306,0.8382352941176471,0.9834571416731992
23,9.150554937514774e-05,0.4645125715603382,0.9939244663382595,1.0877200855928308,0.8455882352941176,0.8355741058626613,0.8455882352941176,0.9849367416746885
24,9.056637684776392e-05,0.47088358327868735,0.9916256157635468,1.0277802710439645,0.8553921568627451,0.8432136284858298,0.8553921568627451,0.9862768112046442
25,8.958339232554572e-05,0.46883997907388,0.9908045977011494,0.9692077625031564,0.8639705882352942,0.8511590385713124,0.8639705882352942,0.9873563034691867
26,8.855767068763608e-05,0.4621516222730646,0.9952380952380953,0.9131679160922181,0.866421568627451,0.8531461249075293,0.866421568627451,0.9883327063583154
27,8.749033354558657e-05,0.460281000916398,0.9958949096880131,0.8617128858379289,0.8725490196078431,0.8596069881194601,0.8725490196078431,0.9891953086766107
