epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.0800000000000008e-05,1.7436943720909959,0.3844006568144499,1.9458977217767752,0.14338235294117646,0.10938223665821192,0.14338235294117646,0.48682154768326996
2,4.039374999999998e-05,0.8486322196246368,0.8257799671592775,1.937604121133393,0.16176470588235295,0.12234268766552439,0.16176470588235295,0.5201660977431269
3,5.998749999999991e-05,0.6781144821585106,0.9032840722495895,1.9276206843993242,0.18872549019607843,0.14912821697608733,0.18872549019607843,0.5581032871685172
4,7.978749999999994e-05,0.6253144416413675,0.9254515599343186,1.915533327588848,0.22181372549019607,0.17931752414601185,0.22181372549019607,0.5994104822784411
5,9.958749999999996e-05,0.5817718033622247,0.9415435139573071,1.9012546889922197,0.25612745098039214,0.2096710796499917,0.25612745098039214,0.6431693067600978
6,9.997405205118188e-05,0.5580943611455081,0.9538587848932677,1.884210324754902,0.3002450980392157,0.25309837047537564,0.3002450980392157,0.6880866846035791
7,9.989401670031086e-05,0.5379533149925946,0.9627257799671592,1.8640555587469363,0.34191176470588236,0.29857470573070666,0.34191176470588236,0.7334621578897373
8,9.975996971737368e-05,0.5173960133139136,0.970935960591133,1.8411362591911764,0.40318627450980393,0.3637966727716879,0.40318627450980393,0.7758870799277942
9,9.957205768077815e-05,0.515574733729433,0.9725779967159277,1.8147894190806968,0.4522058823529412,0.41111789752996847,0.4522058823529412,0.8134334030799498
10,9.933048606957738e-05,0.5093787930379752,0.9763546798029556,1.7850940157385433,0.5245098039215687,0.49427705626938223,0.5245098039215687,0.8462975110327841
11,9.903551903878152e-05,0.5005170687078843,0.9763546798029556,1.7522283815870099,0.5845588235294118,0.5611455555489616,0.5845588235294118,0.8746203246210822
12,9.868747913050801e-05,0.49577604377602513,0.9799671592775041,1.7156120772455252,0.6421568627450981,0.6184812610544025,0.6421568627450981,0.8979906197560082
13,9.82867469212868e-05,0.490876500164151,0.9821018062397373,1.6745114793964462,0.6691176470588235,0.6472476755174724,0.6691176470588235,0.9175028730081128
14,9.783376060590507e-05,0.4891640797135082,0.9834154351395731,1.6298319498697917,0.7009803921568627,0.6791972007883614,0.7009803921568627,0.9333121194321176
15,9.732901551824811e-05,0.4810476413305561,0.9870279146141215,1.5827636742124371,0.7279411764705882,0.7049531317599439,0.7279411764705882,0.9454094203130733
16,9.677306358965857e-05,0.48166725540591776,0.9881773399014778,1.5312278621336992,0.7573529411764706,0.7375028145942021,0.7573529411764706,0.9551230727991656
