epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.0800000000000008e-05,1.7159982284301607,0.3922824302134647,1.940973022404839,0.16789215686274508,0.09221720978391582,0.16789215686274508,0.5217735311217349
2,4.039374999999998e-05,0.8345668785677754,0.8275862068965517,1.9322437959558822,0.17647058823529413,0.10185088575751008,0.17647058823529413,0.5568063906630044
3,6.0193749999999915e-05,0.6689572069249521,0.9049261083743843,1.921636843213848,0.19852941176470587,0.11889564944876758,0.19852941176470587,0.5962274327928405
4,7.999374999999994e-05,0.5988971169163245,0.9374384236453202,1.9089008429471184,0.22549019607843138,0.14975349587757877,0.22549019607843138,0.637810077681103
5,9.979374999999996e-05,0.5639676340107848,0.9523809523809523,1.8942009397581512,0.24387254901960784,0.1656076185059417,0.24387254901960784,0.6796538616692008
6,9.997349708008011e-05,0.5563965484622273,0.9517241379310345,1.8769615047118242,0.26838235294117646,0.1886931589780047,0.26838235294117646,0.7208528010898225
7,9.989289855433936e-05,0.5490360661288983,0.9597701149425287,1.8566595315933228,0.3088235294117647,0.23734916843054835,0.3088235294117647,0.762115479349234
8,9.975828961920868e-05,0.5281348153092396,0.9697865353037767,1.83304730349896,0.34191176470588236,0.26846652374808905,0.34191176470588236,0.8016910032343991
9,9.95698174675823e-05,0.5113243448910455,0.9758620689655172,1.805957272940991,0.38112745098039214,0.31514769789968927,0.38112745098039214,0.8369669165237974
10,9.932768819099092e-05,0.5065651600975513,0.9768472906403941,1.7756144182354796,0.4252450980392157,0.3638323905545887,0.4252450980392157,0.8678733107863216
11,9.903216655424362e-05,0.5052461758720855,0.9760262725779967,1.7409739751441806,0.4742647058823529,0.4237176325804502,0.4742647058823529,0.8954923556432737
12,9.868357570591128e-05,0.49653766675927175,0.9816091954022989,1.7023554806615793,0.5355392156862745,0.4871753031435702,0.5355392156862745,0.9173463840811621
