campaign_id,experiment,seed,hsv_use_sincos,gate_vector,n_images,rgb_feature_rms,hsv_embedding_rms,hsv_projected_rms,hsv_projected_to_rgb_rms,gate_mean,gate_std,gate_min,gate_max,full_gate_delta_rms,full_gate_delta_to_rgb_rms,first_epoch_gate_alpha,first_epoch_delta_rms,first_epoch_delta_to_rgb_rms,feature_cosine_mean,full_gate_logit_delta_rms
tea_leaf_v2,R1,42,True,True,128,0.6440200805664062,0.054270386695861816,0.060393329709768295,0.09377554059028625,0.11934437602758408,0.010217412374913692,0.07708635926246643,0.1685049831867218,0.00722260819748044,0.011214880272746086,0.2,0.0014445217093452811,0.002242976101115346,0.028670378029346466,0.0012742028338834643
tea_leaf_v2,R1,1337,True,True,128,0.6440200805664062,0.08672990649938583,0.06971478462219238,0.10824939608573914,0.11973780393600464,0.011610063724219799,0.07748331129550934,0.1909848004579544,0.008392510935664177,0.013031442649662495,0.2,0.0016785021871328354,0.002606288529932499,0.014966413378715515,0.0008741940255276859
tea_leaf_v2,R1,2026,True,True,128,0.6440200805664062,0.059337008744478226,0.0631127804517746,0.09799815714359283,0.11937637627124786,0.011563362553715706,0.076307013630867,0.17766745388507843,0.007588933687657118,0.011783691123127937,0.2,0.001517786644399166,0.0023567380849272013,-0.026710323989391327,0.0022310265339910984
tea_leaf_v2,R2,42,False,False,128,0.6440200805664062,0.05236386880278587,0.06015055999159813,0.0933985784649849,0.12010584026575089,0.00870395265519619,0.10234490036964417,0.1442626267671585,0.007243305444717407,0.011247018352150917,0.2,0.0014486610889434814,0.0022494036238640547,0.010482314974069595,0.0011992317158728838
tea_leaf_v2,R2,1337,False,False,128,0.6440200805664062,0.05541529878973961,0.06038790941238403,0.09376712143421173,0.12100333720445633,0.007514129858464003,0.10305575281381607,0.14356839656829834,0.00732105178758502,0.011367738246917725,0.2,0.0014642104506492615,0.0022735479287803173,0.037743985652923584,0.001293947221711278
tea_leaf_v2,R2,2026,False,False,128,0.6440200805664062,0.05605846643447876,0.0617486797273159,0.09588005393743515,0.1222778856754303,0.008270113728940487,0.10095962136983871,0.146913543343544,0.0075677200220525265,0.011750752106308937,0.2,0.0015135438879951835,0.002350150141865015,-0.01707918755710125,0.0009632504661567509
tea_leaf_v2,R3,42,True,False,128,0.6440200805664062,0.054270386695861816,0.060393329709768295,0.09377554059028625,0.12208061665296555,0.009252584539353848,0.09997931122779846,0.15048442780971527,0.007393618114292622,0.011480415239930153,0.2,0.00147872359957546,0.002296083141118288,0.028670378029346466,0.001316423062235117
tea_leaf_v2,R3,1337,True,False,128,0.6440200805664062,0.08672990649938583,0.06971478462219238,0.10824939608573914,0.11185890436172485,0.00792826060205698,0.09061381220817566,0.1289779394865036,0.007810396607965231,0.012127567082643509,0.2,0.0015620794147253036,0.0024255134630948305,0.014966413378715515,0.0007859431789256632
tea_leaf_v2,R3,2026,True,False,128,0.6440200805664062,0.059337008744478226,0.0631127804517746,0.09799815714359283,0.1102595180273056,0.006898184306919575,0.09560877829790115,0.12759777903556824,0.006974824704229832,0.010830135084688663,0.2,0.0013949648709967732,0.002166026970371604,-0.026710323989391327,0.0020666185300797224
