epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.059375000000001e-05,1.7320452124027197,0.38801313628899836,1.9388774820402557,0.16666666666666666,0.08478238721509533,0.16666666666666666,0.5235565660845727
2,4.039374999999998e-05,0.8439693652350327,0.822167487684729,1.9309644488727344,0.18382352941176472,0.10113778351669607,0.18382352941176472,0.5586771035083468
3,6.0193749999999915e-05,0.6702016703209462,0.9047619047619048,1.9213185029871322,0.2034313725490196,0.12054842410054238,0.2034313725490196,0.5975947520022357
4,7.978749999999994e-05,0.6021818852189726,0.9338259441707718,1.9098343194699754,0.22794117647058823,0.14817128051766248,0.22794117647058823,0.6380625705054908
5,9.958749999999996e-05,0.5714155039959549,0.9476190476190476,1.8963766635632981,0.24877450980392157,0.16729226344711742,0.24877450980392157,0.6798186603435884
6,9.997405205118188e-05,0.556483716076035,0.9551724137931035,1.8804584601346184,0.26838235294117646,0.1840444789519724,0.26838235294117646,0.721631066992469
7,9.989401670031086e-05,0.5356152906402187,0.9623973727422003,1.861855901923834,0.3112745098039216,0.22828715106103406,0.3112745098039216,0.7629846029992768
8,9.975996971737368e-05,0.5391285835620022,0.9660098522167487,1.8399622276717542,0.3541666666666667,0.27454006459645103,0.3541666666666667,0.8020397659997689
9,9.957205768077815e-05,0.5147229709942353,0.9743842364532019,1.814624260453617,0.3946078431372549,0.32579638427858815,0.3946078431372549,0.8377583643608221
10,9.933048606957738e-05,0.5121402144334195,0.9743842364532019,1.7859425264246322,0.43137254901960786,0.3687736283392687,0.43137254901960786,0.8690452817227493
11,9.903551903878152e-05,0.5027258162036514,0.9799671592775041,1.753985234335357,0.4889705882352941,0.4332296388580258,0.4889705882352941,0.896084646338356
12,9.868747913050801e-05,0.49589112401008606,0.9807881773399014,1.7187751321231617,0.5428921568627451,0.4936273667295388,0.5428921568627451,0.9178710503463836
13,9.828674692128678e-05,0.48815695521083763,0.9839080459770115,1.6789084018445481,0.5919117647058824,0.5461266178203753,0.5919117647058824,0.9355013569134252
14,9.783376060590508e-05,0.49192041051015867,0.983743842364532,1.6367450812283684,0.6446078431372549,0.6018750574546455,0.6446078431372549,0.9489718796842602
15,9.732901551824811e-05,0.4818392613055475,0.9878489326765189,1.5902566325430776,0.6948529411764706,0.658077627385128,0.6948529411764706,0.9587292285416416
16,9.677306358965857e-05,0.48293190538785336,0.9875205254515599,1.540930053767036,0.7365196078431373,0.6995394825978379,0.7365196078431373,0.9661714471796589
17,9.6166512745408e-05,0.4772102402348824,0.9894909688013136,1.4894660500919117,0.7745098039215687,0.7406641792053115,0.7745098039215687,0.9717982776773523
18,9.551002623993923e-05,0.48216944570807596,0.9878489326765189,1.4344171238880532,0.7977941176470589,0.7611959121775369,0.7977941176470589,0.9762814745558257
19,9.480432193160766e-05,0.46716053666935375,0.9927750410509031,1.3772146210950964,0.8272058823529411,0.7892800096413074,0.8272058823529411,0.9796006176808767
20,9.405017149771339e-05,0.4805035261880784,0.9880131362889983,1.317553349569732,0.8443627450980392,0.8087199360768226,0.8443627450980392,0.9822375036439627
21,9.324839959068366e-05,0.4760051705762866,0.9888341543513958,1.2578286587023269,0.8566176470588235,0.8238945110037024,0.8566176470588235,0.984397578918447
22,9.23998829363272e-05,0.4645099728761244,0.9950738916256158,1.196726777974297,0.8700980392156863,0.8396507525147305,0.8700980392156863,0.9862150015380097
23,9.150554937514774e-05,0.4693188992235657,0.9916256157635468,1.1363618140127145,0.883578431372549,0.8529767247367824,0.883578431372549,0.9875555715688309
24,9.056637684776392e-05,0.4629075551463661,0.9942528735632183,1.0785516500473022,0.8897058823529411,0.8623414007322744,0.8897058823529411,0.9886908487720393
25,8.958339232554572e-05,0.4703485068135661,0.9922824302134647,1.0232810237828422,0.8946078431372549,0.869090377339279,0.8946078431372549,0.9897076855693246
26,8.855767068763608e-05,0.4665290355095135,0.9929392446633826,0.9691928029060364,0.9056372549019608,0.8845340470257356,0.9056372549019608,0.9904598722793673
27,8.749033354558657e-05,0.46048056786674973,0.9958949096880131,0.918040557234895,0.9129901960784313,0.8955580220721683,0.9129901960784313,0.9911417235719353
28,8.638254801689158e-05,0.46784428653654403,0.993103448275862,0.870375092123069,0.9191176470588235,0.9030034413753162,0.9191176470588235,0.9917656698515515
29,8.523552544876246e-05,0.4637652073685563,0.9949096880131363,0.8272085750804228,0.9215686274509803,0.9060754639351843,0.9215686274509803,0.9922845566652955
30,8.40505200935369e-05,0.4578798712767991,0.996551724137931,0.7862913830607545,0.9252450980392157,0.9116013621732968,0.9252450980392157,0.9927580855852628
31,8.28288277371728e-05,0.4626090207025531,0.9949096880131363,0.7491021238121331,0.928921568627451,0.9153783697526496,0.928921568627451,0.9931177499829478
32,8.157178428232524e-05,0.46053617634796745,0.9957307060755337,0.7150920793121937,0.9338235294117647,0.9215503235339896,0.9338235294117647,0.9934381068210483
