epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_weighted_f1,val_macro_precision,val_macro_recall,val_macro_auc,val_gate_global_mean
1,9.872083333333337e-05,1.2998418479325933,0.6064039408866995,1.951703242227143,0.16176470588235295,0.1179976888257056,0.16176470588235295,0.11877546833760508,0.14341409680033276,0.17699611054181605,0.5662494481739478,0.0
2,0.00019852083333333305,0.7445852565647934,0.8663382594417077,1.939486634497549,0.18872549019607843,0.13840533971558805,0.18872549019607843,0.14145583531867575,0.18342611265512937,0.20204951155335096,0.6163371192937722,0.0
3,0.0002983208333333325,0.6804816195138765,0.8986863711001642,1.9234942267922794,0.23651960784313725,0.1756159411688401,0.23651960784313725,0.1818569121034767,0.35166663937152004,0.24435282759200674,0.6717018196679287,0.0
4,0.0003981208333333321,0.6704639205595934,0.903448275862069,1.902731502757353,0.2757352941176471,0.2119971160427663,0.2757352941176471,0.22510799933165257,0.39031196385321126,0.27761052462872915,0.7298229874439096,0.0
5,0.0004979208333333314,0.7045322357140151,0.8940886699507389,1.8762398490718766,0.3272058823529412,0.2617995354423058,0.3272058823529412,0.27395688005129326,0.4407236181185761,0.32987893985965966,0.7875062089090509,0.0
6,0.0004998692118539366,0.7078166338414785,0.8924466338259441,1.8430008233762254,0.38112745098039214,0.3212606761226642,0.38112745098039214,0.33347128363545403,0.50777126880371,0.38463889075638463,0.8386725843675302,0.0
7,0.0004994658013480313,0.6723475841661588,0.9039408866995073,1.8032884761398913,0.45098039215686275,0.3961971826062433,0.45098039215686275,0.41314050381191886,0.5621584487442995,0.4498243779348704,0.8803035871889292,0.0
8,0.0004987901503936306,0.6623395671202436,0.9070607553366175,1.757247623275308,0.5588235294117647,0.5209368996869543,0.5588235294117647,0.538331462575973,0.6414040821409,0.5614275074587808,0.9121126635374811,0.0
9,0.0004978429978051345,0.6448835044854576,0.9167487684729064,1.7051379633884804,0.6311274509803921,0.608218468647415,0.6311274509803921,0.6254761374148657,0.6906796813845716,0.6328014932328804,0.9352207914231333,0.0
10,0.0004966253792799913,0.6310734600464895,0.9203612479474549,1.64689007693646,0.6776960784313726,0.6524831312337394,0.6776960784313726,0.6747787846813347,0.7137402481934922,0.6707717352699554,0.9519190795927365,0.0
11,0.0004951386262661824,0.6052262826114648,0.9351395730706076,1.5833931740592508,0.7303921568627451,0.7064777614751175,0.7303921568627451,0.7274593307163392,0.7498934654494668,0.7230955154761984,0.9635229468007206,0.0
12,0.0004933843645062987,0.6019165630802537,0.9366174055829228,1.5144940567951577,0.7634803921568627,0.7398171299116644,0.7634803921568627,0.761076734613287,0.7763868886690065,0.7536988366727577,0.971907367389551,0.0
13,0.0004913645122598198,0.5889573322336857,0.9405582922824303,1.4428710914125629,0.7965686274509803,0.7735347255270562,0.7965686274509803,0.7938133590929389,0.8097930196854602,0.7813378078199565,0.9775352388818275,0.0
14,0.0004890812782055213,0.5937590557366169,0.9413793103448276,1.3693871614979762,0.8333333333333334,0.8102822806861643,0.8333333333333334,0.8307994076204389,0.8476942272780118,0.8135666700117986,0.981502635846798,0.0
15,0.00048653715902632,0.6001610434799163,0.9351395730706076,1.2980783476549036,0.8517156862745098,0.8307290523361947,0.8517156862745098,0.8501197211812708,0.8645258310392029,0.8330868206395848,0.9844402308404587,0.0
16,0.000483734936679187,0.5841301064381654,0.9423645320197044,1.2278825325124405,0.8602941176470589,0.8405320264645291,0.8602941176470589,0.8582827292579797,0.8725373256260858,0.8449186472204931,0.9866021718356929,0.0
17,0.0004806776753531159,0.5763539099928193,0.9467980295566503,1.1598121804349564,0.8676470588235294,0.8490167487232988,0.8676470588235294,0.8656562938955136,0.8775491125647078,0.8523387198969404,0.9883842419736969,0.0
18,0.00047736871811848095,0.561038141679294,0.955008210180624,1.0931875191482843,0.8737745098039216,0.853874932005316,0.8737745098039216,0.8719856056052793,0.8796889773873622,0.8569844291367428,0.9898163663123692,0.0
19,0.00047381168327143594,0.5706191168630065,0.9500821018062398,1.0322074153844047,0.8799019607843137,0.8604883020978208,0.8799019607843137,0.8780347867144215,0.8840849347366003,0.8624647617373068,0.9908871565449814,0.0
20,0.0004700104603773633,0.5706148359380137,0.9504105090311987,0.9753029030912063,0.8897058823529411,0.8711267632949877,0.8897058823529411,0.888350933172337,0.8910197229052768,0.8732070935499664,0.9916483798275101,0.0
