epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.059375000000001e-05,1.6982440327971635,0.41954022988505746,1.9560834099264706,0.15441176470588236,0.1152545066020716,0.15441176470588236,0.5523316965903969
2,4.039374999999998e-05,0.8482587969361854,0.8180623973727422,1.9471507329566806,0.1801470588235294,0.13470905712110212,0.1801470588235294,0.5885689333442097
3,6.0193749999999915e-05,0.6688222210199767,0.9042692939244663,1.936373841528799,0.20220588235294118,0.15008348111894118,0.20220588235294118,0.6285266294502755
4,7.978749999999994e-05,0.61490193967553,0.9282430213464696,1.923627065677269,0.2340686274509804,0.17679833308065637,0.2340686274509804,0.670180884279085
5,9.958749999999996e-05,0.5722154009126873,0.9476190476190476,1.9085657456341911,0.2647058823529412,0.20625811881076248,0.2647058823529412,0.7117532312739384
6,9.997405205118188e-05,0.552911940623191,0.9563218390804598,1.8905220756343766,0.30392156862745096,0.2456357249800418,0.30392156862745096,0.752754134129685
7,9.989401670031086e-05,0.5329605761909328,0.9663382594417077,1.869833551201166,0.34068627450980393,0.2815248611450525,0.34068627450980393,0.7905606613204099
8,9.975996971737368e-05,0.5257571177529584,0.9696223316912972,1.8456959467308194,0.37745098039215685,0.3235083470959611,0.37745098039215685,0.824378159117843
9,9.957205768077815e-05,0.5105333485822569,0.9755336617405583,1.818625055107416,0.41421568627450983,0.36375539299458526,0.41421568627450983,0.85305892790085
10,9.933048606957738e-05,0.5061188245446028,0.9763546798029556,1.7871321135876226,0.45465686274509803,0.4114862944222645,0.45465686274509803,0.8776703922839781
11,9.903551903878152e-05,0.504619119594054,0.9788177339901478,1.7518490062040442,0.5061274509803921,0.47041350052569836,0.5061274509803921,0.8986745113530691
12,9.868747913050801e-05,0.49129926400818846,0.984072249589491,1.7132759842218137,0.571078431372549,0.5452433985299765,0.571078431372549,0.9160137403830942
13,9.828674692128678e-05,0.4914420758562135,0.9827586206896551,1.6711234321781234,0.6066176470588235,0.587754348921271,0.6066176470588235,0.9301715711307491
14,9.783376060590508e-05,0.5015270817651734,0.9775041050903119,1.6248887029348635,0.6544117647058824,0.6399977690908399,0.6544117647058824,0.9422139959618531
15,9.732901551824811e-05,0.48006402994024344,0.9885057471264368,1.5742911567874984,0.6899509803921569,0.6779740608849151,0.6899509803921569,0.9519925019100681
16,9.677306358965857e-05,0.47510767341247334,0.9888341543513958,1.5213371749017752,0.7034313725490197,0.691726889522578,0.7034313725490197,0.959728236291164
17,9.6166512745408e-05,0.4787308413211152,0.9886699507389163,1.4651991923650105,0.7401960784313726,0.7304919362654353,0.7401960784313726,0.9659881805425978
18,9.551002623993923e-05,0.4808534276309272,0.9878489326765189,1.4062362371706496,0.7634803921568627,0.7528829760190144,0.7634803921568627,0.9710155801989789
19,9.480432193160766e-05,0.4717730560913462,0.9911330049261083,1.3439229352801454,0.7879901960784313,0.7778290164171334,0.7879901960784313,0.9751850463839865
20,9.405017149771339e-05,0.468059214445562,0.9922824302134647,1.2814235313265931,0.821078431372549,0.81219908473044,0.821078431372549,0.9784631941914138
21,9.324839959068366e-05,0.47309960985222865,0.9901477832512315,1.2178392597273284,0.8345588235294118,0.8260590723251806,0.8345588235294118,0.9810996502491104
22,9.23998829363272e-05,0.4735295279174798,0.9904761904761905,1.1543297849449456,0.8431372549019608,0.8330241569642692,0.8431372549019608,0.9830701030452621
23,9.150554937514774e-05,0.4669532011295187,0.9924466338259442,1.0922818651386337,0.8468137254901961,0.8357179700568987,0.8468137254901961,0.9847357305335961
24,9.056637684776392e-05,0.47194347061547154,0.99064039408867,1.0309280694699754,0.8480392156862745,0.8366022842208948,0.8480392156862745,0.9861581562283259
25,8.958339232554572e-05,0.4675141634220756,0.9922824302134647,0.9722334906166675,0.8639705882352942,0.8525663671010226,0.8639705882352942,0.9874552490992201
26,8.855767068763608e-05,0.4615139705989944,0.9955665024630542,0.916540708027634,0.8725490196078431,0.8599074944413804,0.8725490196078431,0.9885147129542753
27,8.749033354558657e-05,0.46711609861729375,0.9932676518883415,0.8637225592837614,0.8811274509803921,0.8691030305451853,0.8811274509803921,0.9894429877817015
28,8.638254801689158e-05,0.46042506380621434,0.9949096880131363,0.8148319031677994,0.8933823529411765,0.8823688665010258,0.8933823529411765,0.9901969886139977
29,8.523552544876246e-05,0.4616771643482797,0.9944170771756978,0.7689900117761949,0.8958333333333334,0.8853221012279767,0.8958333333333334,0.9908096883163585
30,8.40505200935369e-05,0.4653334080781451,0.9935960591133005,0.7260975568902259,0.8995098039215687,0.8886835792628328,0.8995098039215687,0.991323179943336
31,8.284173825451849e-05,0.46268304174365277,0.9939244663382595,0.6881121472985137,0.9007352941176471,0.8901295775191164,0.9007352941176471,0.9917294558789865
32,8.158505602151577e-05,0.4610286797502358,0.9957307060755337,0.6520649036940407,0.9068627450980392,0.8964197695299702,0.9068627450980392,0.9921015442487032
33,8.029438273613971e-05,0.45770851769079324,0.9967159277504105,0.6192447437959558,0.9129901960784313,0.902393037926991,0.9129901960784313,0.9924262938487475
