epoch,lr,train_loss,train_acc1,val_loss,val_acc1,val_macro_f1,val_micro_f1,val_macro_auc
1,2.059375000000001e-05,1.6990701352042714,0.4175697865353038,1.9569247376685048,0.14950980392156862,0.10719815147472309,0.14950980392156862,0.5511337907261789
2,4.039374999999998e-05,0.842578419480222,0.8203612479474548,1.9480674570682002,0.16666666666666666,0.1213313367865269,0.16666666666666666,0.587044077038603
3,6.0193749999999915e-05,0.668813618474406,0.9042692939244663,1.937450930184009,0.18872549019607843,0.13736447567287127,0.18872549019607843,0.6263075416099119
4,7.999374999999994e-05,0.611637945167341,0.9318555008210181,1.9248884589064355,0.22426470588235295,0.16430780607678225,0.22426470588235295,0.6678022092306436
5,9.979374999999996e-05,0.5708831143105167,0.9510673234811166,1.9097888399572933,0.2610294117647059,0.20305528293090375,0.2610294117647059,0.7092993763656343
6,9.997349708008011e-05,0.5566554269179922,0.9536945812807882,1.892113776767955,0.2916666666666667,0.23317050046861912,0.2916666666666667,0.7495971668010846
7,9.989289855433936e-05,0.5442690413084328,0.961576354679803,1.871353446268568,0.3321078431372549,0.2752835658267328,0.3321078431372549,0.7877974406844915
8,9.975828961920868e-05,0.5158610328664921,0.9743842364532019,1.8475258046505498,0.3627450980392157,0.309803400315439,0.3627450980392157,0.8217332104099065
9,9.95698174675823e-05,0.5134599080618183,0.9755336617405583,1.8206380231707704,0.4056372549019608,0.355397030067616,0.4056372549019608,0.8507239550495213
10,9.932768819099092e-05,0.5068577788146259,0.9776683087027914,1.7895435983059453,0.43995098039215685,0.39175766110569604,0.43995098039215685,0.875790275823568
11,9.903216655424362e-05,0.499764935938987,0.9802955665024631,1.7549510282628678,0.4987745098039216,0.4625964096254705,0.4987745098039216,0.8970445448178321
12,9.868357570591128e-05,0.504231711111241,0.9776683087027914,1.7169787813635433,0.5612745098039216,0.532730865676479,0.5612745098039216,0.9146712955512238
13,9.828674692128678e-05,0.48862294908031845,0.9845648604269294,1.675405462582906,0.6078431372549019,0.5835941887256778,0.6078431372549019,0.9292012025509526
14,9.783376060590508e-05,0.4817073691458929,0.9870279146141215,1.6300491632199754,0.6544117647058824,0.6379009658516092,0.6544117647058824,0.9414242736263239
15,9.732901551824811e-05,0.4887452721302145,0.984072249589491,1.5807118158714444,0.6838235294117647,0.6712302912191267,0.6838235294117647,0.9512493067654455
16,9.677306358965857e-05,0.4840561890151896,0.9866995073891626,1.5282856038972443,0.7120098039215687,0.7001429548764523,0.7120098039215687,0.9593746421406267
17,9.6166512745408e-05,0.4739760904868052,0.990311986863711,1.4730092964920343,0.7450980392156863,0.7329628778445593,0.7450980392156863,0.966039516246125
18,9.551002623993923e-05,0.4802289801571757,0.9889983579638753,1.4162430085387885,0.7720588235294118,0.7608108916281696,0.7720588235294118,0.9713101843837715
19,9.480432193160766e-05,0.4746835625426131,0.989983579638752,1.3565631964627434,0.803921568627451,0.7949653878275676,0.803921568627451,0.975553098915532
20,9.405017149771339e-05,0.4715842230958109,0.9917898193760263,1.2954753777560066,0.8272058823529411,0.8171035610529866,0.8272058823529411,0.9790360315435592
21,9.324839959068366e-05,0.46845771459914587,0.9922824302134647,1.2349721871170343,0.8406862745098039,0.8302705353134802,0.8406862745098039,0.9816297311680137
22,9.23998829363272e-05,0.4743324408390252,0.9901477832512315,1.1743594910584243,0.8468137254901961,0.8368415658761543,0.8468137254901961,0.9837809335924641
23,9.150554937514774e-05,0.47787368884814785,0.9888341543513958,1.1156658109496622,0.8529411764705882,0.842710663305927,0.8529411764705882,0.9855199294664925
24,9.056637684776392e-05,0.4682516137367399,0.99376026272578,1.0587717680370106,0.8627450980392157,0.8518837213230995,0.8627450980392157,0.9870084265718688
25,8.958339232554572e-05,0.4608862637103289,0.9954022988505747,1.00355978456198,0.8688725490196079,0.8578865445203039,0.8688725490196079,0.9881357441901055
26,8.855767068763608e-05,0.46338456681209245,0.9935960591133005,0.9510578828699449,0.8725490196078431,0.8627341586573695,0.8725490196078431,0.9890102771920523
27,8.749033354558657e-05,0.46529519380802786,0.9939244663382595,0.8990050671147365,0.8823529411764706,0.8731275031424328,0.8823529411764706,0.9899594531852942
28,8.638254801689158e-05,0.46286971685530126,0.99376026272578,0.8507986641397663,0.8860294117647058,0.8768329444002744,0.8860294117647058,0.99067559140881
29,8.523552544876246e-05,0.4727777104855367,0.990311986863711,0.8069383198139715,0.8958333333333334,0.8853307167975941,0.8958333333333334,0.9912153380264774
30,8.40505200935369e-05,0.45842005359911175,0.9957307060755337,0.7650218302128362,0.9044117647058824,0.8943964381461846,0.9044117647058824,0.99170356323185
31,8.28288277371728e-05,0.4562803673431008,0.9975369458128078,0.7264009363511029,0.9068627450980392,0.8967253605582608,0.9068627450980392,0.9921317902321206
32,8.157178428232524e-05,0.46734174886360547,0.9932676518883415,0.6908757826861214,0.9105392156862745,0.9000343675747231,0.9105392156862745,0.9925248970862904
33,8.028076428755627e-05,0.45999463129121876,0.9957307060755337,0.6584972318480996,0.9154411764705882,0.905439814789937,0.9154411764705882,0.9928846574227597
34,7.895717946427562e-05,0.4539286121554758,0.9980295566502463,0.6285783362154868,0.9178921568627451,0.9072205616051818,0.9178921568627451,0.9932668812910433
35,7.761674396286546e-05,0.45594253477400354,0.9975369458128078,0.6015007174482533,0.9191176470588235,0.9090696851396933,0.9191176470588235,0.9935404613937429
36,7.623270643365319e-05,0.4589024510093902,0.9957307060755337,0.5778540822805143,0.9227941176470589,0.9133512248568131,0.9227941176470589,0.9938249904668995
37,7.482053056775946e-05,0.4552339722174533,0.997208538587849,0.5561889953473035,0.9264705882352942,0.9166471481676545,0.9264705882352942,0.9940533997638612
38,7.33817605587603e-05,0.4549932527228921,0.9975369458128078,0.53625862271178,0.9301470588235294,0.9214001527772053,0.9301470588235294,0.9942104622916579
39,7.191796968053679e-05,0.4539420808085863,0.9980295566502463,0.5181235513266396,0.9313725490196079,0.9232580393416312,0.9313725490196079,0.99438314418924
40,7.043075856692308e-05,0.457406795524024,0.996551724137931,0.5021725828741112,0.9338235294117647,0.9252325852248389,0.9338235294117647,0.9945605671914173
41,6.89217534614369e-05,0.4555842208744857,0.9977011494252873,0.487519058526731,0.9362745098039216,0.9267158672373405,0.9362745098039216,0.9947749957013211
42,6.739260443900612e-05,0.45594690430340507,0.997208538587849,0.47452515246821386,0.9399509803921569,0.931062018660204,0.9399509803921569,0.9949896692511526
43,6.584498360163592e-05,0.45555044937212086,0.9973727422003285,0.4626844823360443,0.9399509803921569,0.931062018660204,0.9399509803921569,0.9951525246231363
44,6.42805832499901e-05,0.4521593520206771,0.9988505747126437,0.4520966767096052,0.9399509803921569,0.931062018660204,0.9399509803921569,0.9953601209280726
45,6.270111403288494e-05,0.4532404616352764,0.9983579638752053,0.44225086943776,0.9424019607843137,0.9344144723879041,0.9424019607843137,0.9955317589524756
46,6.110830307671997e-05,0.4538392528133048,0.9985221674876847,0.43324893128638176,0.9424019607843137,0.9344144723879041,0.9424019607843137,0.9956548435749661
47,5.9503892096889954e-05,0.4548100300414613,0.9978653530377668,0.4253356041861515,0.9448529411764706,0.9375122993985077,0.9448529411764706,0.9957465810346859
48,5.7889635493245775e-05,0.45030355819536155,0.9990147783251232,0.4177204201034471,0.9448529411764706,0.9375122993985077,0.9448529411764706,0.9958828129816041
49,5.6267298431683325e-05,0.4522535824814845,0.9985221674876847,0.4106769935757506,0.9448529411764706,0.9375122993985077,0.9448529411764706,0.9960193418995071
50,5.46386549139604e-05,0.4534865678824815,0.9978653530377668,0.40442687389897364,0.946078431372549,0.9387252051867765,0.946078431372549,0.9961383402115862
51,5.300548583785223e-05,0.45327476605601696,0.9981937602627258,0.3987886017444087,0.946078431372549,0.9387252051867765,0.946078431372549,0.9961883555986218
52,5.136957704976551e-05,0.45599025413516314,0.997208538587849,0.3935033766662373,0.9473039215686274,0.9394906909294889,0.9473039215686274,0.9962871657940884
53,4.973271739194186e-05,0.4541790374589867,0.9978653530377668,0.3888694912779565,0.946078431372549,0.9377532453123228,0.946078431372549,0.9963172823319376
54,4.8096696746385035e-05,0.4521744507286936,0.9983579638752053,0.3843047192283705,0.946078431372549,0.9377532453123228,0.946078431372549,0.9963808333719866
55,4.6463304077651085e-05,0.4506592629382567,0.9993431855500821,0.3799715223265629,0.946078431372549,0.9377532453123228,0.946078431372549,0.9964353549419057
56,4.483432547664207e-05,0.45123452228082617,0.9991789819376026,0.37581948673023896,0.946078431372549,0.9377532453123228,0.946078431372549,0.9964946199485303
57,4.321154220754173e-05,0.449885034619881,0.999671592775041,0.37184995763442097,0.9473039215686274,0.939599871953824,0.9473039215686274,0.9965578783963792
58,4.159672876002938e-05,0.45127472317669,0.9991789819376026,0.36802733178232233,0.9473039215686274,0.939599871953824,0.9473039215686274,0.9966619739196512
59,3.999165090890142e-05,0.44973398722059815,0.999671592775041,0.36441174675436583,0.9473039215686274,0.9390399878409907,0.9473039215686274,0.996726580328734
60,3.839806378322254e-05,0.45135269346104073,0.9988505747126437,0.36076175406867383,0.9473039215686274,0.9390399878409907,0.9473039215686274,0.9967718179836427
61,3.681770994711787e-05,0.4503165818004577,0.9991789819376026,0.3573413917831346,0.9473039215686274,0.9390399878409907,0.9473039215686274,0.9967887429442435
62,3.5252317494304685e-05,0.4495317538187813,0.9995073891625615,0.3537527346143536,0.9473039215686274,0.9390399878409907,0.9473039215686274,0.9968204434060292
63,3.370359815844727e-05,0.45023285031122917,0.9993431855500821,0.3505455460034165,0.9473039215686274,0.9390399878409907,0.9473039215686274,0.9968492662726813
64,3.2173245441401305e-05,0.4514970766695458,0.9988505747126437,0.34720850984255475,0.9473039215686274,0.9390399878409907,0.9473039215686274,0.9968613977463765
65,3.0678556232232766e-05,0.45141192512167694,0.9988505747126437,0.34407342648973654,0.9473039215686274,0.938766018845283,0.9473039215686274,0.9968528207898392
66,2.918970070798925e-05,0.44868238138643585,0.9998357963875205,0.3410272043125302,0.9473039215686274,0.938766018845283,0.9473039215686274,0.9968781207630338
67,2.77241476831469e-05,0.44963764148001206,0.9993431855500821,0.33812130198759194,0.9473039215686274,0.938766018845283,0.9473039215686274,0.9968554010582533
68,2.6283499718421315e-05,0.4491505158260734,0.999671592775041,0.3355463059509502,0.9473039215686274,0.9383563112639397,0.9473039215686274,0.9968335467646651
69,2.4869332141210594e-05,0.449170996500745,0.9995073891625615,0.3328517833176781,0.9473039215686274,0.9383563112639397,0.9473039215686274,0.996826604432116
70,2.3483191322997747e-05,0.4486373545207413,0.9998357963875205,0.33043506040292625,0.9473039215686274,0.9382291253191628,0.9473039215686274,0.9968212595615006
71,2.2126592988416452e-05,0.4495885530324601,0.9995073891625615,0.3281300856786616,0.9473039215686274,0.9382291253191628,0.9473039215686274,0.9967856949009325
72,2.0801020557828138e-05,0.4482470516402929,1.0,0.32575704595621896,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9967476757783905
73,1.9507923525223836e-05,0.4482397725331568,1.0,0.32352612065333947,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9966878602272468
74,1.82487158732236e-05,0.4504609076162473,0.9988505747126437,0.32140245624617036,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.996644540948969
75,1.7024774526907415e-05,0.4488201972005402,0.9998357963875205,0.31938694972617954,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9965588255500145
76,1.583743784816772e-05,0.4485290609361307,0.9998357963875205,0.317411834118413,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9965000509278646
77,1.4688004172230441e-05,0.44961206969760714,0.9995073891625615,0.3153550391103707,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9964634215012287
78,1.3577730387944438e-05,0.44909375839436977,0.999671592775041,0.3133402805702359,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9964034757013913
79,1.2507830563391938e-05,0.4483617252806333,0.9998357963875205,0.3112092865448372,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9963796851819019
80,1.1479474618322947e-05,0.4482459417704878,1.0,0.3092341709370707,0.9485294117647058,0.9391177443675882,0.9485294117647058,0.9963390468560124
81,1.0493787044865235e-05,0.4482366921377104,1.0,0.3073067752753987,0.9473039215686274,0.937817770295618,0.9473039215686274,0.9962957079680944
82,9.551845677908674e-06,0.4482247010240414,1.0,0.30559809067670035,0.9485294117647058,0.9390130472331835,0.9485294117647058,0.9962091145069588
